Company Name,Symbol,Report URL 2022-2023,Report URL 2021-2022,Report URL 2020-2021,Report URL 2019-2020,Report URL 2018-2019
AMD Industries Limited,AMDIND,https://nsearchives.nseindia.com/annual_reports/AR_23647_AMDIND_2022_2023_06092023171306_09062023180024.zip,https://nsearchives.nseindia.com/annual_reports/AR_21381_AMDIND_2021_2022_05092022180338_09052022190005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18838_AMDIND_2020_2021_23082021184220_23082021190004.zip,https://nsearchives.nseindia.com/annual_reports/AR_17729_AMDIND_2019_2020_03102020170958_03102020180003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15633_AMDIND_2018_2019_03092019103550_03092019110003.zip
Amj Land Holdings Limited,AMJLAND,https://nsearchives.nseindia.com/annual_reports/AR_22370_AMJLAND_2022_2023_15072023160316_07152023170001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20411_AMJLAND_2021_2022_18072022135252_07182022140005.zip,https://nsearchives.nseindia.com/annual_reports/AR_18530_AMJLAND_2020_2021_27072021171941_27072021180003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16575_AMJLAND_2019_2020_27072020185622_27072020190002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14663_AMJLAND_2018_2019_01072019182923_01072019190009.zip
Amrutanjan Health Care Limited,AMRUTANJAN,https://nsearchives.nseindia.com/annual_reports/AR_22969_AMRUTANJAN_2022_2023_26082023182112_08262023185404.zip,https://nsearchives.nseindia.com/annual_reports/AR_20856_AMRUTANJAN_2021_2022_26082022122138_08262022130008.zip,https://nsearchives.nseindia.com/annual_reports/AR_19057_AMRUTANJAN_2020_2021_31082021122553_08312021130007.zip,https://nsearchives.nseindia.com/annual_reports/AR_17052_AMRUTANJAN_2019_2020_01092020105745_01092020110002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15675_AMRUTANJAN_2018_2019_03092019172924_03092019180015.zip
ANaNt Raj Limited,ANANTRAJ,https://nsearchives.nseindia.com/annual_reports/AR_21997_ANANTRAJ_2022_2023_09062023173721_06092023180000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20059_ANANTRAJ_2021_2022_16062022170505_06162022180003.zip,https://nsearchives.nseindia.com/annual_reports/AR_19538_ANANTRAJ_2020_2021_06092021212009_09062021220003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17938_ANANTRAJ_2019_2020_05122020225711_05122020230008.zip,https://nsearchives.nseindia.com/annual_reports/AR_15916_ANANTRAJ_2018_2019_06092019232025_07092019070003.zip
ANDHRA PAPER LIMITED,ANDHRAPAP,https://nsearchives.nseindia.com/annual_reports/AR_22417_ANDHRAPAP_2022_2023_18072023113103_07182023120001.zip,https://nsearchives.nseindia.com/annual_reports/AR_21163_ANDHRAPAP_2021_2022_03092022101151_09032022110019.zip,https://nsearchives.nseindia.com/annual_reports/AR_18359_ANDHRAPAP_2020_2021_12072021121609_12072021130003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16875_ANDHRAPAP_2019_2020_25082020170146_25082020180002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14681_IPAPPM_2018_2019_03072019151942_03072019160007.zip
The Andhra Sugars Limited,ANDHRSUGAR,https://nsearchives.nseindia.com/annual_reports/AR_23142_ANDHRSUGAR_2022_2023_31082023171026_08312023180015.zip,https://nsearchives.nseindia.com/annual_reports/AR_21237_ANDHRSUGAR_2021_2022_03092022180307_09032022190014.zip,https://nsearchives.nseindia.com/annual_reports/AR_19172_ANDHRSUGAR_2020_2021_02092021145931_09022021150005.zip,https://nsearchives.nseindia.com/annual_reports/AR_17300_ANDHRSUGAR_2019_2020_04092020183143_04092020190006.zip,https://nsearchives.nseindia.com/annual_reports/AR_16039_ANDHRSUGAR_2018_2019_25092019101852_25092019110003.zip
Anik Industries Limited,ANIKINDS,https://nsearchives.nseindia.com/annual_reports/AR_22692_ANIKINDS_2022_2023_08082023165606_08082023170001.zip,https://nsearchives.nseindia.com/annual_reports/AR_21325_ANIKINDS_2021_2022_05092022134307_09052022140017.zip,https://nsearchives.nseindia.com/annual_reports/AR_18710_ANIKINDS_2020_2021_12082021172844_12082021180001.zip,https://nsearchives.nseindia.com/annual_reports/AR_17693_ANIKINDS_2019_2020_15092020191331_15092020200001.zip,https://nsearchives.nseindia.com/annual_reports/AR_15890_ANIKINDS_2018_2019_06092019185654_06092019190018.zip
Ankit Metal & Power Limited,ANKITMETAL,https://nsearchives.nseindia.com/annual_reports/AR_23765_ANKITMETAL_2022_2023_07092023171125_09072023180035.zip,https://nsearchives.nseindia.com/annual_reports/AR_21563_ANKITMETAL_2021_2022_06092022234705_09072022070008.zip,https://nsearchives.nseindia.com/annual_reports/AR_19782_ANKITMETAL_2020_2021_16092021122236_09162021130005.zip,https://nsearchives.nseindia.com/annual_reports/AR_17886_ANKITMETAL_2019_2020_02122020151403_02122020160007.zip,https://nsearchives.nseindia.com/annual_reports/AR_15583_ANKITMETAL_2018_2019_31082019193402_31082019200003.zip
Antarctica Limited,ANTGRAPHIC,https://nsearchives.nseindia.com/annual_reports/AR_23672_ANTGRAPHIC_2022_2023_06092023183909_09062023190031.zip,https://nsearchives.nseindia.com/annual_reports/AR_21353_ANTGRAPHIC_2021_2022_05092022163855.zip,https://nsearchives.nseindia.com/annual_reports/AR_19479_ANTGRAPHIC_2020_2021_06092021162833_09062021170009.zip,https://nsearchives.nseindia.com/annual_reports/AR_17392_ANTGRAPHIC_2019_2020_05092020165751_05092020170010.zip,https://nsearchives.nseindia.com/annual_reports/AR_16064_ANTGRAPHIC_2018_2019_27092019122612_27092019130005.zip
The Anup Engineering Limited,ANUP,https://nsearchives.nseindia.com/annual_reports/AR_22286_ANUP_2022_2023_11072023164500_07112023170000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20390_ANUP_2021_2022_15072022180307_07152022190006.zip,https://nsearchives.nseindia.com/annual_reports/AR_18505_ANUP_2020_2021_23072021142120_23072021150006.zip,https://nsearchives.nseindia.com/annual_reports/AR_17106_ANUP_2019_2020_01092020184851_01092020190004.zip,https://nsearchives.nseindia.com/annual_reports/AR_14790_ANUP_2018_2019_09072019175522_09072019180016.zip
Apar Industries Limited,APARINDS,https://nsearchives.nseindia.com/annual_reports/AR_22369_APARINDS_2022_2023_15072023153759_07152023160001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20373_APARINDS_2021_2022_14072022175900_07142022180008.zip,https://nsearchives.nseindia.com/annual_reports/AR_18387_APARINDS_2020_2021_13072021195856_13072021200004.zip,https://nsearchives.nseindia.com/annual_reports/AR_16548_APARINDS_2019_2020_22072020194306_22072020200002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14792_APARINDS_2018_2019_09072019183544_11072019200003.zip
Apex Frozen Foods Limited,APEX,https://nsearchives.nseindia.com/annual_reports/AR_23897_APEX_2022_2023_10092023054716_09102023070000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20171_APEX_2021_2022_01072022233927_07022022070006.zip,https://nsearchives.nseindia.com/annual_reports/AR_19088_APEX_2020_2021_31082021191442_08312021200003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17466_APEX_2019_2020_06092020185134_06092020190003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15439_APEX_2018_2019_29082019134006_29082019140006.zip
APL Apollo Tubes Limited,APLAPOLLO,https://nsearchives.nseindia.com/annual_reports/AR_22783_APLAPOLLO_2022_2023_17082023135522_08172023140001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20742_APLAPOLLO_2021_2022_18082022192429_08182022200002.zip,https://nsearchives.nseindia.com/annual_reports/AR_18240_APLAPOLLO_2020_2021_01072021120308_01072021130006.zip,https://nsearchives.nseindia.com/annual_reports/AR_17507_APLAPOLLO_2019_2020_07092020154153_07092020160003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15669_APLAPOLLO_2018_2019_03092019171053_03092019180006.zip
Alembic Pharmaceuticals Limited,APLLTD,https://nsearchives.nseindia.com/annual_reports/AR_22042_APLLTD_2022_2023_21062023133446_06212023140000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21803_APLLTD_2021_2022_19092022143051_09192022150001.zip,https://nsearchives.nseindia.com/annual_reports/AR_18145_APLLTD_2020_2021_15062021101817_15062021110007.zip,https://nsearchives.nseindia.com/annual_reports/AR_16291_APLLTD_2019_2020_11062020191408_11062020200002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14529_APLLTD_2018_2019_11062019115208_11062019120008.zip
Apollo Tyres Limited,APOLLOTYRE,https://nsearchives.nseindia.com/annual_reports/AR_22266_APOLLOTYRE_2022_2023_10072023175146_07102023180005.zip,https://nsearchives.nseindia.com/annual_reports/AR_20061_APOLLOTYRE_2021_2022_16062022192159_06162022200003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18222_APOLLOTYRE_2020_2021_29062021203556_29062021210009.zip,https://nsearchives.nseindia.com/annual_reports/AR_16589_APOLLOTYRE_2019_2020_29072020111601_29072020120002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16213_APOLLOTYRE_2018_2019_18032020095912_18032020100002.zip
Apollo Sindoori Hotels Limited,APOLSINHOT,https://nsearchives.nseindia.com/annual_reports/AR_23369_APOLSINHOT_2022_2023_04092023161044_09042023170027.zip,https://nsearchives.nseindia.com/annual_reports/AR_21385_APOLSINHOT_2021_2022_05092022180938_09052022190011.zip,https://nsearchives.nseindia.com/annual_reports/AR_19370_APOLSINHOT_2020_2021_04092021175712_09042021180021.zip,https://nsearchives.nseindia.com/annual_reports/AR_17689_APOLSINHOT_2019_2020_11092020182502_11092020190003.zip,https://nsearchives.nseindia.com/annual_reports/AR_14806_APOLSINHOT_2018_2019_10072019145655_10072019150008.zip
Archidply Industries Limited,ARCHIDPLY,https://nsearchives.nseindia.com/annual_reports/AR_23232_ARCHIDPLY_2022_2023_01092023200928_09012023210011.zip,https://nsearchives.nseindia.com/annual_reports/AR_21235_ARCHIDPLY_2021_2022_03092022172749_09032022180010.zip,https://nsearchives.nseindia.com/annual_reports/AR_18233_ARCHIDPLY_2020_2021_30062021172223_30062021180007.zip,https://nsearchives.nseindia.com/annual_reports/AR_17682_ARCHIDPLY_2019_2020_09092020145430_09092020150005.zip,https://nsearchives.nseindia.com/annual_reports/AR_16090_ARCHIDPLY_2018_2019_27092019165823_27092019170006.zip
Archies Limited,ARCHIES,https://nsearchives.nseindia.com/annual_reports/AR_23155_ARCHIES_2022_2023_31082023183056_08312023190038.zip,https://nsearchives.nseindia.com/annual_reports/AR_21008_ARCHIES_2021_2022_01092022152317_09012022160006.zip,https://nsearchives.nseindia.com/annual_reports/AR_19155_ARCHIES_2020_2021_02092021113538_09022021120007.zip,https://nsearchives.nseindia.com/annual_reports/AR_17184_ARCHIES_2019_2020_03092020121612_03092020130002.zip,https://nsearchives.nseindia.com/annual_reports/AR_15762_ARCHIES_2018_2019_04092019190556_04092019200003.zip
Arcotech Limited,ARCOTECH,https://nsearchives.nseindia.com/annual_reports/AR_23763_ARCOTECH_2022_2023_07092023165849_09072023170030.zip,https://nsearchives.nseindia.com/annual_reports/AR_21249_ARCOTECH_2021_2022_03092022190053_09032022200001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19367_ARCOTECH_2020_2021_04092021174227_09042021180014.zip,https://nsearchives.nseindia.com/annual_reports/AR_17937_ARCOTECH_2019_2020_05122020202003_05122020210007.zip,https://nsearchives.nseindia.com/annual_reports/AR_15661_ARCOTECH_2018_2019_03092019163404_03092019170018.zip
Rajdarshan Industries Limited,ARENTERP,https://nsearchives.nseindia.com/annual_reports/AR_23491_ARENTERP_2022_2023_05092023152219_09052023160013.zip,https://nsearchives.nseindia.com/annual_reports/AR_21106_ARENTERP_2021_2022_02092022174347.zip,https://nsearchives.nseindia.com/annual_reports/AR_19546_ARENTERP_2020_2021_06092021222749_09062021230012.zip,https://nsearchives.nseindia.com/annual_reports/AR_17871_ARENTERP_2019_2020_01122020104105_01122020170133.zip,https://nsearchives.nseindia.com/annual_reports/AR_15643_ARENTERP_2018_2019_03092019135702_03092019140006.zip
Aries Agro Limited,ARIES,https://nsearchives.nseindia.com/annual_reports/AR_23081_ARIES_2022_2023_30082023112039_08302023120000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21061_ARIES_2021_2022_02092022123559_09022022130008.zip,https://nsearchives.nseindia.com/annual_reports/AR_18927_ARIES_2020_2021_26082021173054_26082021180003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17005_ARIES_2019_2020_31082020121922_31082020130003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15723_ARIES_2018_2019_04092019151126_04092019160011.zip
Arihant Superstructures Limited,ARIHANTSUP,https://nsearchives.nseindia.com/annual_reports/AR_23919_ARIHANTSUP_2022_2023_11102023132831_10112023140001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20915_ARIHANTSUP_2021_2022_27082022200744_08272022210001.zip,https://nsearchives.nseindia.com/annual_reports/AR_18647_ARIHANTSUP_2020_2021_06082021194243_06082021200002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16817_ARIHANTSUP_2019_2020_21082020133108_21082020150001.zip,https://nsearchives.nseindia.com/annual_reports/AR_15659_ARIHANTSUP_2018_2019_03092019162924_03092019170014.zip
Arrow Greentech Limited,ARROWGREEN,https://nsearchives.nseindia.com/annual_reports/AR_23238_ARROWGREEN_2022_2023_01092023211144_09012023220000.zip,https://nsearchives.nseindia.com/annual_reports/AR_21543_ARROWGREEN_2021_2022_06092022193939_09062022200021.zip,https://nsearchives.nseindia.com/annual_reports/AR_19332_ARROWGREEN_2020_2021_04092021140001_09042021140010.zip,https://nsearchives.nseindia.com/annual_reports/AR_17438_ARROWGREEN_2019_2020_05092020210948_05092020220005.zip,https://nsearchives.nseindia.com/annual_reports/AR_15989_ARROWGREEN_2018_2019_11092019135013_11092019140003.zip
Arvind Limited,ARVIND,https://nsearchives.nseindia.com/annual_reports/AR_22238_ARVIND_2022_2023_07072023201429_07072023210000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20671_ARVIND_2021_2022_09082022143530_08092022150024.zip,https://nsearchives.nseindia.com/annual_reports/AR_18503_ARVIND_2020_2021_23072021135610_23072021140003.zip,https://nsearchives.nseindia.com/annual_reports/AR_17023_ARVIND_2019_2020_31082020172248_31082020180003.zip,https://nsearchives.nseindia.com/annual_reports/AR_14788_ARVIND_2018_2019_09072019173738_09072019180013.zip
Arvind SmartSpaces Limited,ARVSMART,https://nsearchives.nseindia.com/annual_reports/AR_22213_ARVSMART_2022_2023_06072023223635_07072023070001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20430_ARVSMART_2021_2022_19072022124122_07192022130003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18966_ARVSMART_2020_2021_27082021162153_08272021211515.zip,https://nsearchives.nseindia.com/annual_reports/AR_17228_ARVSMART_2019_2020_03092020232741_04092020070004.zip,https://nsearchives.nseindia.com/annual_reports/AR_14766_ARVSMART_2018_2019_08072019183553_08072019190011.zip
Asahi India Glass Limited,ASAHIINDIA,https://nsearchives.nseindia.com/annual_reports/AR_22979_ASAHIINDIA_2022_2023_27082023162906_08272023170001.zip,https://nsearchives.nseindia.com/annual_reports/AR_20824_ASAHIINDIA_2021_2022_24082022235534_08252022070001.zip,https://nsearchives.nseindia.com/annual_reports/AR_19552_ASAHIINDIA_2020_2021_06092021232823_09072021070010.zip,https://nsearchives.nseindia.com/annual_reports/AR_17226_ASAHIINDIA_2019_2020_03092020225549_03092020230002.zip,https://nsearchives.nseindia.com/annual_reports/AR_14860_ASAHIINDIA_2018_2019_12072019195353_12072019200009.zip
Asahi Songwon Colors Limited,ASAHISONG,https://nsearchives.nseindia.com/annual_reports/AR_23694_ASAHISONG_2022_2023_06092023202249_09062023210003.zip,https://nsearchives.nseindia.com/annual_reports/AR_21725_ASAHISONG_2021_2022_08092022180920.zip,https://nsearchives.nseindia.com/annual_reports/AR_19658_ASAHISONG_2020_2021_07092021193544_09072021200005.zip,https://nsearchives.nseindia.com/annual_reports/AR_17683_ASAHISONG_2019_2020_09092020181054_09092020190003.zip,https://nsearchives.nseindia.com/annual_reports/AR_15764_ASAHISONG_2018_2019_04092019191721_04092019200005.zip
Automotive Stampings and Assemblies Limited,ASAL,https://nsearchives.nseindia.com/annual_reports/AR_22439_ASAL_2022_2023_18072023225757_07192023070000.zip,https://nsearchives.nseindia.com/annual_reports/AR_19937_ASAL_2021_2022_13052022165215_05132022170003.zip,https://nsearchives.nseindia.com/annual_reports/AR_18079_ASAL_2020_2021_05052021190421_05052021200006.zip,https://nsearchives.nseindia.com/annual_reports/AR_16586_ASAL_2019_2020_28072020202614_28072020210004.zip,https://nsearchives.nseindia.com/annual_reports/AR_14520_ASAL_2018_2019_05062019203505_05062019210007.zip
Ashiana Housing Limited,ASHIANA,https://nsearchives.nseindia.com/annual_reports/AR_23389_ASHIANA_2022_2023_04092023173459_09042023180049.zip,https://nsearchives.nseindia.com/annual_reports/AR_20868_ASHIANA_2021_2022_26082022170949_08262022180001.zip,https://nsearchives.nseindia.com/annual_reports/AR_18757_ASHIANA_2020_2021_17082021203102_17082021210002.zip,https://nsearchives.nseindia.com/annual_reports/AR_16577_ASHIANA_2019_2020_27072020232555_28072020070004.zip,https://nsearchives.nseindia.com/annual_reports/AR_15130_ASHIANA_2018_2019_05082019175657_05082019180005.zip
Ashima Limited,ASHIMASYN,https://nsearchives.nseindia.com/annual_reports/AR_22567_ASHIMASYN_2022_2023_31072023140742_07312023150000.zip,https://nsearchives.nseindia.com/annual_reports/AR_20516_ASHIMASYN_2021_2022_29072022134816_07292022140002.zip,https://nsearchives.nseindia.com/annual_reports/AR_18496_ASHIMASYN_2020_2021_22072021130626_22072021140004.zip,https://nsearchives.nseindia.com/annual_reports/AR_17216_ASHIMASYN_2019_2020_03092020193429_03092020200003.zip,https://nsearchives.nseindia.com/annual_reports/AR_14885_ASHIMASYN_2018_2019_15072019174251_15072019180007.zip
Ashoka Buildcon Limited,ASHOKA,https://nsearchives.nseindia.com/annual_reports/AR_23807_ASHOKA_2022_2023_07092023202928_09072023210016.zip,https://nsearchives.nseindia.com/annual_reports/AR_21044_ASHOKA_2021_2022_01092022212239.zip,https://nsearchives.nseindia.com/annual_reports/AR_19881_ASHOKA_2020_2021_17122021120152_12172021130015.zip,https://nsearchives.nseindia.com/annual_reports/AR_16774_ASHOKA_2019_2020_18082020213043_18082020220003.zip,https://nsearchives.nseindia.com/annual_reports/AR_16047_ASHOKA_2018_2019_26092019152709_26092019160003.zip
