Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
ARIHANTSUP,Arihant Superstructures Ltd.,,,41.16,41.16,135.14,135.14,176.3,,92.83,0,0,0.3,93.13,,4.94,28.4,64.25,0.44,98.03,367.47,,,1.9,0.02,0,0,1.92,2.6,0.02,45.26,2.63,52.42,,0.03,132.03,18.94,5.21,0.01,158.82,315.04,367.47,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,0.05,,--,0.03
ARROWGREEN,Arrow Greentech Ltd.,,,15.09,15.09,73.06,73.06,88.15,,0.91,0,2.38,0.33,3.62,,1.34,8.21,4.48,0.3,14.33,106.1,,,11.9,0.32,0.18,0.12,13.02,0.87,1.46,29.76,1.51,46.62,,0,14.35,20.71,23.1,0.01,1.31,59.48,106.1,,,11.52,,0,0,0,0,,16.1,,--,,11.4,--,,--,,0.08,--,,--,--
ARVIND,Arvind Ltd.,,,261.5,261.5,"3,034.86","3,034.86","3,296.36",,362.91,10.21,119.18,22.71,515.01,,997.33,"1,091.28",485.65,12.17,"2,586.43","6,397.80",,,"2,984.98",22.53,76.74,169.18,"3,254.57",386.95,0,0.51,43.61,"3,685.64",,0,"1,474.23",853.1,38.48,52.34,294.01,"2,712.16","6,397.80",,,268.04,,0,0,0,0,,400.33,,--,,--,"3,225.35",,3.94,,--,386.95,,--,--
ARVSMART,Arvind SmartSpaces Ltd.,,,45.31,45.31,483.54,483.54,528.86,,49.77,0,0.76,2.71,53.24,,2.16,16.47,378.74,0.7,398.07,980.17,,,9.64,0.3,0,0,11.38,149.6,0.42,216.4,178.04,555.85,,94.58,180.52,1.78,19.19,54,74.25,424.32,980.17,,,48.85,,0,0,0,0,,0,,--,,--,--,,--,,--,149.6,,59.32,35.26
ASAHIINDIA,Asahi India Glass Ltd.,,,24.31,24.31,"2,102.70","2,102.70","2,127.01",,740.76,133.55,42.83,5.17,922.31,,582.99,825.66,148.94,1.2,"1,558.79","4,608.11",,,"2,252.26",2.53,226.83,0,"2,481.62",114.5,0,0,91.17,"2,687.29",,0,990.57,498.86,115.86,73.73,241.8,"1,920.82","4,608.11",,,"1,044.76",,0,0,0,0,,"1,119.99",,--,,--,34.11,,13.55,,8.19,106.31,,--,--
ASAL,Automotive Stampings and Assemblies Ltd.,,,15.86,15.86,-43.21,-43.21,-27.34,,0,0,33.94,4.11,38.05,,46,138.3,29.62,1.05,214.98,225.69,,,93.08,0.18,0.38,0,93.64,0,0,0,5.65,99.29,,0,51.33,45.16,2.91,0,27,126.4,225.69,,,7.94,,2.62,0.83,0.83,0,,0,,--,,--,--,,--,,--,--,,--,--
ASHIANA,Ashiana Housing Ltd.,,,20.47,20.47,743.42,743.42,763.89,,165.13,0,2.52,7.66,175.31,,16.92,35.88,"1,126.77",1.39,"1,180.96","2,120.16",,,47.67,0.56,2.63,24.58,75.43,0.49,17.59,0,21.78,115.28,,79.82,"1,528.66",21.33,112.71,0,262.37,"2,004.88","2,120.16",,,17.18,,0,0,0,0,,3.14,,--,,--,--,,13.38,,--,0.03,,10.7,35.1
ASHIMASYN,Ashima Ltd.,,,191.66,199.29,28.62,28.62,227.91,,25.03,0,0.1,0,25.13,,0.05,29.44,36.24,1.41,67.14,320.18,,,133.97,0.07,4.13,0,138.17,15.15,0,0,6.85,160.17,,0,79.87,14.53,27.2,0,38.41,160.01,320.18,,,46.26,,0,0,0,0,,0.83,,--,,26.93,--,,0.54,,13.71,1.44,,--,--
ASHOKA,Ashoka Buildcon Ltd.,,,140.36,140.36,"3,229.36","3,229.36","3,369.72",,75.53,0,506.37,44.58,626.48,,921.82,"1,020.40","1,240.11",21.48,"3,203.81","7,200.02",,,278.28,3.92,28.49,0,310.69,"1,353.67",68.25,0,315.95,"2,048.57",,0,298.41,991.17,186.49,"1,000.54","2,674.85","5,151.46","7,200.02",,,481.75,,0,0,0,0,,44.56,,--,,--,87.77,,65.49,,--,"1,353.67",,--,--
ASIANHOTNR,Asian Hotels (North) Ltd.,,,19.45,19.45,-261.14,142.94,162.39,,795.6,0,0.53,3.03,799.16,,286.07,85.39,238.87,0.75,611.08,"1,572.63",,,"1,456.52",0,1.04,0,"1,457.57",0,38.57,0.13,12.87,"1,509.14",,0,9.19,16.15,19.61,0,18.54,63.49,"1,572.63",,,155.24,,0,0,0,0,,30.4,,--,,--,45.17,,5.97,,--,--,,--,--
ASIANPAINT,Asian Paints Ltd.,,,95.92,95.92,"15,489.64","15,489.64","15,585.56",,49.36,177.84,709.51,176.11,"1,112.82",,0,"3,045.86","2,739.25",46.35,"5,831.46","22,529.84",,,"4,568.52",74.17,978.04,0,"5,620.73","2,314.28",0,0,719.1,"8,654.11",,"2,597.37","5,321.79","3,462.61",362.88,0,"2,131.08","13,875.73","22,529.84",,,"2,244.51",,0,0,0,0,,"4,424.41",,--,,--,189.26,,93.99,,778.74,1.49,,"2,548.05",49.32
ASPINWALL,Aspinwall and Company Ltd.,,,7.82,7.82,161.79,161.79,169.61,,0.48,0,2.51,2.88,5.87,,12.8,11.56,32.93,3.58,60.87,236.35,,,63.61,0,0.74,16.55,81.23,1.2,1.31,2.23,6.76,92.73,,0,67.08,22.6,35.25,0,18.69,143.62,236.35,,,9.8,,0,0,0,0,,0.43,,--,,--,92.22,,3.91,,--,1.2,,--,--
ASTRAL,Astral Ltd.,,,26.9,26.9,"2,649.20","2,650.40","2,679.30",,2.1,39.4,4.7,2.9,49.1,,0,731.1,126.4,1.7,859.2,"3,587.60",,,"1,305.10",226.3,126.1,0,"1,657.50",287.4,0,28.8,35.2,"2,008.90",,0,769.7,235.2,444.6,20.5,108.7,"1,578.70","3,587.60",,,176.2,,0,0,0,0,,931.8,,--,,25.3,--,,18.92,,--,287.4,,--,--
ASTRAZEN,AstraZeneca Pharma Ltd.,,,5,5,583.69,583.69,588.69,,0,0,3.69,8.56,12.25,,0,227.88,114.37,41.68,383.93,984.87,,,68.86,0,1.33,0,70.19,0,20.67,0.88,57.66,149.4,,0,190.21,107.52,500.48,0.08,37.18,835.47,984.87,,,132.28,,0,0,0,0,,374.7,,--,,--,61.2,,2.5,,--,--,,--,--
ASTRON,Astron Paper & Board Mill Ltd.,,,46.5,46.5,114.4,114.4,160.9,,0,2.39,0,0.47,2.86,,76.26,59.06,5.16,0,140.47,304.23,,,133.42,0.14,0.27,0.22,134.05,5.41,0,11.48,0.1,151.03,,0,43.33,63.35,9.94,29.34,7.24,153.2,304.23,,,18.94,,216.66,0,0,0,,0,,--,,3.81,--,,8.58,,--,5.17,,--,--
ATFL,Agro Tech Foods Ltd.,,,24.37,24.37,456.14,456.14,485.75,,0,15.4,8.5,1.6,25.5,,52,61.93,16.73,3.5,134.16,645.41,,,281.97,14.58,26.09,0,322.64,22.82,0,0,32.33,377.79,,0,164.68,69.11,3.93,0,29.89,267.62,645.41,,,29.04,,0,0,0,0,,8.17,,--,,--,2.24,,--,,--,22.82,,--,--
ATGL,Adani Total Gas Ltd.,,,109.98,109.98,"2,828.07","2,828.07","2,938.05",,268.36,175.76,58.89,5.49,508.5,,"1,103.53",306.73,767.77,11.4,"2,189.43","5,635.98",,,"2,297.07",31.44,"1,609.39",0,"3,940.62",682.67,0,9.65,144.56,"4,777.50",,0,90.96,269.66,368.47,0.41,128.98,858.48,"5,635.98",,,"4,018.68",,0,0,0,0,,24.03,,--,,--,--,,--,,--,682.67,,--,--
ATLASCYCLE,Atlas Cycle Industries Ltd.,,,3.25,3.25,-35.55,-35.55,-32.29,,0,0,8.14,0.3,8.44,,9,103.66,3.62,23.08,139.36,115.5,,,21.02,0,0,0,21.02,0.32,27.09,0,16.92,65.35,,0,11.35,18.69,0.52,16.14,3.45,50.15,115.5,,,24.77,,0,0,0,0,,0,,--,,--,--,,1.73,,--,0.31,,--,--
ATNINTER,ATN International Ltd.,,,15.78,15.78,-23.07,-23.07,-7.29,,0,0,0,0,0,,4.34,1.28,3.48,0,9.09,1.8,,,0.39,0,0,0,0.39,0.44,0,0.03,0.76,1.62,,0,0,0.03,0.11,0,0.05,0.18,1.8,,,0,,0,0,0,0,,0,,--,,--,--,,4.67,,0.44,--,,--,--
ATUL,Atul Ltd.,,,29.53,29.53,"4,559.84","4,559.84","4,589.37",,0,86.18,2.86,30.25,119.29,,5.41,530.8,169.57,16.46,722.24,"5,430.90",,,"1,345.13",0.26,356.31,3.22,"1,704.92",955.42,0,678.38,58.53,"3,397.25",,172.42,647.64,893.86,3.09,194.6,122.04,"2,033.65","5,430.90",,,100.51,,917.61,0,0,0,,0,,--,,"2,314.82",15.58,,1.95,,645.15,466.96,,--,172.42
AUBANK,AU Small Finance Bank Ltd.,,,666.75,666.75,0,"10,266.57","10,266.57","10,977.34","69,364.99","6,298.65","3,575.14","90,216.12",,"8,916.09",509.08,"20,072.01","58,421.54",740.14,"1,557.25","90,216.12",,474,"28,320.00",23.59,,21.78,1.81,,981.31,1.66,286.16,0.42,0.42,,0,"3,498.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AURIONPRO,Aurionpro Solutions Ltd.,,,22.8,22.8,248.73,248.73,271.53,,27.98,0.0,9.77,4.51,42.25,,32.44,122.26,49.28,6.88,210.85,524.63,,,76.43,13.04,3.26,0.0,92.73,93.13,2.48,0.0,26.98,215.32,,0.0,10.37,148.83,16.29,58.21,75.61,309.31,524.63,,,41.64,,0.0,0.0,0.0,0.0,,4.65,,0.51,,--,55.36,,7.05,,--,93.13,,--,--
AURUM,Aurum Proptech Ltd.,,,19.68,19.68,221.4,221.4,241.08,,4.33,0,7.81,0,12.14,,0,1.09,15.26,0,16.35,269.57,,,40.81,7.31,0,0,48.82,103.97,5.29,22.37,15.89,196.34,,26,0,2.88,35.01,0,9.34,73.23,269.57,,,0.33,,0,0,0,0,,0.19,,--,,--,--,,--,,--,103.97,,15,11
AUSOMENT,Ausom Enterprise Ltd.,,,13.62,13.62,102.78,102.78,116.41,,0,0,0,0.04,0.04,,54.21,0.15,1.96,0,56.33,172.77,,,0.1,0,0,8.06,8.16,56.09,0,30,0.65,94.9,,0,14,36.83,1.77,18.15,7.12,77.87,172.77,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,56.09,,--,--
AUTOAXLES,Automotive Axles Ltd.,,,15.11,15.11,744.21,744.21,759.32,,6.25,0,15.53,3.91,25.7,,4.17,316.09,43.13,8.17,371.55,"1,156.57",,,244.29,1.15,6.47,0,251.91,0,4.9,0.25,18.17,275.23,,0,230.71,498.6,46.48,0.95,104.61,881.34,"1,156.57",,,5.51,,0,0,0,0,,33.07,,--,,--,--,,--,,--,--,,--,--
AVADHSUGAR,Avadh Sugar & Energy Ltd.,,,20.02,20.02,871.14,871.14,891.16,,306.32,39.77,1.64,2.1,349.83,,760.85,364.54,44.78,7.14,"1,177.30","2,418.29",,,"1,165.14",0.29,13.23,0,"1,178.66",47.48,0,0,15.17,"1,241.30",,0,"1,085.20",72.65,4.62,0.52,14,"1,176.99","2,418.29",,,77.39,,0,0,0,0,,0,,--,,0.48,--,,10.01,,47.44,0.04,,--,--
AVANTIFEED,Avanti Feeds Ltd.,,,13.62,13.62,"1,749.87","1,749.87","1,763.50",,0,17.89,4.44,0,22.34,,0,242.46,34.85,1.77,279.08,"2,064.92",,,236.41,0.04,20.02,0,256.46,138.92,0,1.83,27.46,424.68,,770.43,561.43,62.92,230.19,0.86,14.41,"1,640.24","2,064.92",,,1.02,,0,0,0,0,,220.39,,--,,--,6.69,,4.54,,15.16,123.76,,640.12,130.31
AVTNPL,AVT Natural Products Ltd.,,,15.23,15.23,424.8,424.8,440.03,,8.05,0.94,2.42,4.03,15.44,,3.8,30.84,13.81,8.68,57.12,512.6,,,76.61,1.66,0,0,78.27,16.48,0,0,2.95,97.69,,58.4,195.16,129.61,7.96,0.26,23.53,414.9,512.6,,,0,,0,0,0,0,,92.17,,--,,--,518.26,,11.42,,--,16.48,,--,58.4
AXISBANK,Axis Bank Ltd.,,,615.37,615.37,0,"124,377.87","124,377.87","125,416.66","946,945.21","186,300.04","58,663.63","1,317,325.53",,"66,117.76","40,293.05","288,814.83","845,302.84","4,733.85","72,063.20","1,317,325.53",,"4,910.00","91,898.00",17.64,,14.57,3.07,,"36,467.35",2,"3,558.92",0.39,0.0,,"68,176.55","1,441,248.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXISCADES,Axiscades Technologies Ltd.,,,19.12,19.12,137,137,156.12,,175.56,0,17.94,5.93,199.43,,136.8,17.91,45.42,5.83,205.95,561.5,,,35.62,2.74,0,0,38.36,380.84,5.34,0,18.2,442.74,,0,0,51.88,18.93,0.1,47.85,118.77,561.5,,,80.94,,0,0,0,0,,42.71,,--,,--,227.41,,4.21,,--,380.84,,--,--
AYMSYNTEX,AYM Syntex Ltd.,,,50.35,50.35,366.86,366.86,420.25,,151.62,0,11.56,0,163.18,,116.38,192.52,28.03,0,336.93,920.36,,,447.83,0.19,30.96,0,478.98,0.01,19.96,0.56,10.49,510,,0,199.4,104.05,22.2,0.53,84.18,410.36,920.36,,,36.47,,0,0,0,0,,532.53,,--,,--,677.2,,0.15,,--,--,,--,--
BAGFILMS,BAG Films and Media Ltd.,,,39.57,39.57,222.9,222.9,262.46,,0,0,1.42,1.21,2.63,,0,1.54,49,0,50.54,315.63,,,17.61,0,0,0,17.61,248.35,2.84,0,0,268.79,,0,24.13,9.92,0.55,0,12.23,46.83,315.63,,,80.98,,0,0,0,0,,0.36,,--,,--,0.01,,4.51,,0.02,248.32,,--,--
BAJAJCON,Bajaj Consumer Care Ltd.,,,14.26,14.26,804.02,804.02,820.86,,0,0,9.9,0,9.9,,0,44.79,74.09,0,118.87,949.64,,,54.65,0.63,1.36,0,56.65,166.55,0,0,4.21,227.41,,575.04,49.56,30.81,13.86,0,52.96,722.23,949.64,,,3.64,,0,0,0,0,,2.42,,--,,16.84,--,,--,,--,166.55,,575.04,--
BAJAJELEC,Bajaj Electricals Ltd.,,,23.02,23.02,"1,919.29","1,919.29","1,961.05",,0,5.4,129.6,16.89,151.89,,0.17,"1,560.29",992.65,48.73,"2,601.84","4,714.78",,,442.81,181.19,40.5,129.48,795.44,49.84,0,34.61,398.96,"1,278.84",,40.78,"1,049.58","1,480.47",369.19,28.98,466.94,"3,435.94","4,714.78",,,115.69,,0,0,0,0,,295.93,,--,,--,50.04,,11.04,,--,6.01,,--,40.78
BAJAJHIND,Bajaj Hindusthan Sugar Ltd.,,,124.45,124.45,"4,290.30","4,290.30","4,414.75",,"3,809.03",939.55,20.08,95.79,"4,864.45",,434.41,"4,508.23","1,149.03",23.29,"6,114.96","15,478.14",,,"6,599.62",0,1.05,0,"6,600.67","3,613.06",0,0,168.62,"10,382.35",,0,"2,607.71",138.1,21.31,"1,643.25",685.42,"5,095.79","15,478.14",,,"1,309.50",,0,0,0,0,,0,,--,,--,--,,5.31,,--,"3,613.06",,--,--
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,,,111.29,111.29,"15,553.98","15,553.98","15,665.27",,0,504.71,13.76,3.79,522.26,,0,1.59,131.5,0,133.09,"16,320.62",,,91.55,0,0,173.93,265.48,0,0,0,195.6,461.08,,"15,724.39",0,0,34.02,0,101.13,"15,859.54","16,320.62",,,563.36,,0,0,0,0,,45.61,,--,,--,--,,96.76,,--,--,,--,"15,724.39"
BALAMINES,Balaji Amines Ltd.,,,6.48,6.48,"1,393.85","1,393.85","1,400.33",,0,58.91,1.97,1.81,62.69,,0,36.03,52.03,0.25,88.3,"1,551.31",,,599.2,0,73.74,5.22,678.16,66,0,0,33.1,777.26,,62.32,267.23,260.29,161.12,0,23.1,774.06,"1,551.31",,,73.08,,0,0,0,0,,405.51,,--,,--,333.35,,3.24,,--,66,,--,62.32
BALAXI,Balaxi Pharmaceuticals Ltd.,,,10.18,10.18,71.63,71.63,92.11,,0,1.1,1.69,0,2.79,,10.75,17.26,6.82,0,34.83,129.72,,,7.89,0,2.83,0,10.73,19.54,0,0,0.44,30.7,,0,1.49,78.29,17.88,0.22,1.14,99.02,129.72,,,0,,0,0,0,0,,0,,--,,--,--,,0.65,,--,--,,--,--
BALKRISHNA,Balkrishna Paper Mills Ltd.,,,10.74,144.7,-161.2,-161.2,-16.5,,30.3,20.95,13.18,1.02,65.45,,64.45,16.94,3.99,0.48,85.85,134.8,,,120.88,0,0,0,120.88,0,0,0,0.34,121.22,,0,7.89,0.89,0.44,0,4.36,13.58,134.8,,,12.41,,0,0,0,0,,9.04,,--,,--,51.16,,--,,--,--,,--,--
BALMLAWRIE,Balmer Lawrie & Co Ltd.,,,171,171,"1,185.24","1,185.24","1,356.25",,0,18.5,26.24,65.29,110.02,,0,303.73,298.5,26.53,628.76,"2,095.03",,,582.15,1.83,27.42,0.99,612.58,129.84,0,1.77,11.89,756.08,,0,204.98,359.46,447.83,9.49,317.2,"1,338.96","2,095.03",,,260.87,,6.25,0,0,0.04,,138.77,,--,,16.55,69.88,,161.49,,--,129.84,,--,--
BALPHARMA,Bal Pharma Ltd.,,,15.69,15.69,78.95,78.95,96.03,,30.52,2.86,1.23,4.91,39.52,,94.71,90.77,26.05,0.63,212.15,347.7,,,52.62,10.45,0,0,63.07,8.4,0,0,6.29,77.75,,0,97.69,94.84,7.35,33.66,36.41,269.95,347.7,,,16.44,,68.25,0,0,0,,3.32,,--,,202.03,--,,3.04,,--,--,,--,--
BALRAMCHIN,Balrampur Chini Mills Ltd.,,,20.17,20.17,"2,855.26","2,855.26","2,875.43",,428.75,121.95,0.9,10.71,562.3,,"1,449.87",351.87,155.3,7.4,"1,964.43","5,402.17",,,"2,597.90",0.69,24.29,0,"2,622.88",175,0,0,26.55,"2,824.43",,61.25,"2,318.92",124.82,11.9,0,60.85,"2,577.74","5,402.17",,,93.04,,0,0,0,0,,0.85,,--,,--,--,,13.28,,--,175,,--,--
BANARBEADS,Banaras Beads Ltd.,,,6.61,6.61,46.22,46.22,52.84,,0,0,0.51,0,0.51,,0.29,0.65,1.16,0.46,2.56,55.91,,,8.75,0,0.25,0,9,3.02,0,0,12.79,24.81,,0.01,21.75,6.2,1.11,0.9,1.13,31.1,55.91,,,0,,0,0,0,0,,3.52,,--,,--,24.72,,0.88,,0,0.01,,--,--
BANARISUG,Bannariamman Sugars Ltd.,,,12.54,12.54,"1,539.35","1,539.35","1,551.89",,157.06,62.1,5.43,8.92,233.52,,423.5,80.95,59.25,9.56,573.27,"2,358.68",,,"1,077.97",0,21.74,0.61,"1,100.32",1.71,0,0,89.59,"1,191.62",,0,972.18,140.95,6.31,1.2,46.43,"1,167.06","2,358.68",,,97,,0,0,0,1.03,,0.08,,--,,19.2,--,,--,,1.69,0.02,,--,--
BANCOINDIA,Banco Products (India) Ltd.,,,14.3,14.3,715.87,716.41,730.71,,0,5.85,0.21,7.78,13.84,,0.23,90.06,7.42,1.31,99.03,843.58,,,149.4,0.68,2.03,0,152.12,155.35,0,8.5,19.46,335.42,,0,248.71,231.39,16.04,0,12.01,508.15,843.58,,,32.84,,0,0,0,0,,316.58,,--,,339.16,--,,11.82,,--,--,,--,--
BANDHANBNK,Bandhan Bank Ltd.,,,"1,610.84","1,610.84",0,"17,973.32","17,973.32","19,584.15","108,069.31","24,710.82","3,405.68","155,769.97",,"7,326.58",923.14,"32,365.89","104,756.77",854.59,"9,542.99","155,769.97",,"1,411.00","69,702.00",19.76,,18.7,1.06,,"5,298.62",4.87,"1,228.27",1.17,1.17,,0,"8,277.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,Bank Of India,,,"4,104.31","4,104.31","6,896.03","47,970.28","54,866.31","58,970.61","669,585.77","64,979.02","22,020.21","815,555.61",,"44,034.51","40,360.81","204,397.88","485,899.64","9,961.00","30,901.78","815,555.61",,"5,129.00","52,209.00",16.28,,14.41,1.87,,"37,685.56",7,"8,053.61",1.66,2.0,,"29,174.73","378,970.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANSWRAS,Banswara Syntex Ltd.,,,17.12,17.12,491.95,491.95,509.07,,123.58,18.66,6.07,4.08,152.39,,247.62,88.37,68.91,2.13,407.02,"1,068.49",,,368.08,1.54,21.85,0,391.53,5.81,0,0,47.02,444.36,,0.07,313.94,212.13,37.18,2.43,58.37,624.13,"1,068.49",,,177.66,,0,0,0,0,,143.21,,--,,--,703.73,,4.34,,--,--,,0.07,--
BASF,BASF India Ltd.,,,43.29,43.29,"2,652.47","2,652.47","2,701.18",,0,0,76.39,75.76,152.15,,0,"3,372.96",289.77,48.57,"3,711.30","6,564.63",,,789.75,3.14,18.77,0,811.66,0,39.49,0.06,251.16,"1,102.37",,0,"2,217.22","2,344.53",367.19,150.03,383.29,"5,462.26","6,564.63",,,224.62,,0,0,0,0,,318.76,,--,,--,307.23,,15.77,,--,--,,--,--
BASML,Bannari Amman Spinning Mills Ltd.,,,32.42,32.42,373.06,373.06,405.48,,275.42,23.83,3.18,0,302.43,,289.26,102.29,28.68,1.37,421.6,"1,129.52",,,549.69,0,5.48,0,555.17,32.32,0,0,13.44,600.93,,0,284.28,182.74,6.52,6.94,48.1,528.59,"1,129.52",,,26.25,,0,0,0,0,,8.08,,--,,--,97.52,,5.25,,0.07,32.25,,--,--
BATAINDIA,Bata India Ltd.,,,64.26,64.26,"1,369.64","1,369.64","1,433.90",,0,0,"1,009.81",0,"1,009.81",,0,408.88,405.24,7.59,821.71,"3,265.43",,,"1,374.83",14.22,1.61,0,"1,392.82",4.85,114.05,0,148.69,"1,660.41",,0,904.26,82.55,523.19,0,95.01,"1,605.01","3,265.43",,,89.75,,0,0,0,0,,553.07,,--,,10.02,14.44,,9.8,,--,4.85,,--,--
BBL,Bharat Bijlee Ltd.,,,5.65,5.65,"1,372.05","1,372.05","1,377.70",,0,59.01,6.41,1.15,66.57,,287.47,193.55,110.74,15.5,607.25,"2,051.52",,,106.39,1.86,2.01,0,110.5,858.99,0,0,38.52,"1,008.01",,31.24,316.66,386.21,16.09,266.95,26.36,"1,043.51","2,051.52",,,22.5,,0,0,0,0,,39.04,,--,,--,24.81,,4.71,,858.99,0,,--,31.24
BBTC,Bombay Burmah Trading Corporation Ltd.,,,13.96,13.96,191.9,191.9,205.86,,195.07,0,1.99,10.03,207.09,,756.94,22.07,47.09,23.34,849.44,"1,262.39",,,78.24,0.32,2.41,0.08,82.03,352.19,2.21,246.53,9.33,692.3,,0,68.71,50.97,59.75,100.46,290.21,570.09,"1,262.39",,,235.9,,0,0,0,0,,20.97,,--,,--,60.37,,11.42,,0.07,3.39,,--,--
BEARDSELL,Beardsell Ltd.,,,7.49,7.49,51.64,51.64,59.13,,7.08,0,2.25,0,9.33,,19.13,39.29,10.36,1.5,70.28,138.74,,,31.45,0.19,9.2,0,40.84,5.45,0.57,0.16,2.43,49.45,,0,18.23,49.93,8.2,0.13,12.81,89.29,138.74,,,6.16,,0,0,0,0,,4.76,,--,,--,--,,1.62,,--,--,,--,--
BEDMUTHA,Bedmutha Industries Ltd.,,,32.26,129.88,68.09,68.09,197.97,,58.43,0,22.51,0,80.93,,95.35,116.52,2.79,6.77,221.42,500.32,,,143.93,0,34.6,1.9,180.43,2.98,0,0,11.93,195.33,,0,73.88,69.94,16.9,0.5,143.78,304.99,500.32,,,59.99,,0,0,0,0.2,,0.3,,--,,27.98,--,,8.46,,--,2.92,,--,--
BEL,Bharat Electronics Ltd.,,,730.98,730.98,"12,851.01","12,851.01","13,581.99",,0,0,124.71,838.97,963.68,,0,"3,319.66","16,566.00",623.15,"20,508.81","35,054.48",,,"2,596.30",75.83,361.57,0.06,"3,513.46",664.4,503.39,6.56,463.39,"5,151.20",,0,"6,406.18","7,022.01","8,009.00",1.72,"8,464.37","29,903.28","35,054.48",,,"3,147.36",,0,0,0,0,,0,,--,,--,--,,171.25,,--,664.4,,--,--
BEPL,Bhansali Engineering Polymers Ltd.,,,16.59,16.59,"1,049.67","1,049.67","1,066.26",,0,17.61,0.86,0.91,19.38,,0,62.32,16.97,0.4,79.69,"1,165.32",,,139.57,0,0.4,0,139.98,1.13,0,147.8,9.74,298.65,,0,170.81,237.96,279.5,154.48,23.93,866.68,"1,165.32",,,0.72,,0,0,0,0,,745.91,,--,,--,1.44,,--,,--,1.13,,--,--
BERGEPAINT,Berger Paints India Ltd.,,,97.14,97.14,"4,198.05","4,198.05","4,295.19",,0,25.57,379.01,4.29,408.87,,674.7,"1,674.34",294.55,52.44,"2,696.03","7,400.09",,,"2,729.52",11.05,78.2,0,"2,819.12",745.42,0,24.14,211.2,"3,799.88",,26.13,"2,146.10",970.8,174.47,0,282.71,"3,600.21","7,400.09",,,390.39,,0,0,0,0,,"1,313.02",,--,,--,4.42,,78.63,,--,745.42,,--,26.13
BGRENERGY,BGR Energy Systems Ltd.,,,72.16,72.16,331.06,331.06,403.22,,231.07,0,147.07,0,378.14,,"1,610.33",952.8,"1,530.10",6.84,"4,100.07","4,881.43",,,81.91,0,0,2.52,84.43,360.19,75.37,9.31,238.17,767.47,,0,42.38,676.72,282.54,409.49,"2,702.83","4,113.96","4,881.43",,,"1,097.27",,0,0,0,0,,0.57,,--,,--,180.48,,64.65,,1.26,360.19,,--,--
BHAGERIA,Bhageria Industries Ltd.,,,21.82,21.82,482.59,482.59,504.41,,0,31.98,5.71,2.32,40.01,,36.78,39.92,6.17,0.87,83.74,628.17,,,362.89,0,8.41,2.29,373.59,0.7,0,0,20.11,394.41,,12.73,43.09,127.5,17.68,0.44,32.32,233.76,628.17,,,2.51,,0,0,0,0,,47.97,,--,,--,45.38,,10.91,,0,0.7,,12.49,0.24
BHANDARI,Bhandari Hosiery Exports Ltd.,,,14.65,14.65,72.47,72.47,87.12,,26.39,3.63,0,0,30.02,,67.77,12.72,17.36,2.25,100.11,217.26,,,51.96,0,1.13,0,53.1,0,0,0,0,53.1,,0,79.66,68.56,2.87,0.52,12.55,164.16,217.26,,,0,,0,0,0,0.8,,1,,--,,32.84,--,,2.61,,--,--,,--,--
