Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
TGBHOTELS,TGB Banquets and Hotels Ltd.,,,29.29,29.29,74.39,74.39,103.67,,3.82,3.11,0,1.11,8.03,,7.09,15.79,45.92,0.66,69.46,181.16,,,73.81,0,0,0,73.81,5,0,0,7.55,86.36,,0,16.38,8.26,3.77,37.96,28.44,94.81,181.16,,,6.42,,0,0,0,0,,0,,--,,--,4.81,,--,,--,5,,--,--
THANGAMAYL,Thangamayil Jewellery  Ltd.,,,13.72,13.72,179.47,179.47,193.19,,38.31,1.07,0,0,39.38,,115.68,74.66,229.58,0,419.92,652.48,,,69.49,1.45,1.19,0,72.13,0,0,0,11.1,83.23,,0,504.04,2.17,52.05,0,11,569.26,652.48,,,73.34,,0,0,0,0,,0.08,,--,,--,--,,4.34,,--,--,,--,--
THEMISMED,Themis Medicare Ltd.,,,9.18,9.18,134.16,134.16,143.34,,9.35,0,0,0,9.35,,66.86,35.02,43.7,1.07,146.65,299.33,,,121.76,1.64,2.45,0,125.86,11.02,6.64,0,5.11,148.63,,0,53.35,73.26,3.42,0,20.66,150.7,299.33,,,10.18,,0,0,0,0,,4.43,,--,,--,66.75,,2.69,,13.36,7.53,,--,--
THOMASCOTT,Thomas Scott India Ltd.,,,3.39,3.39,2.66,2.66,6.05,,0,0,0,0.07,0.07,,5.38,11.04,0.09,0.02,16.53,22.65,,,1.06,0.04,0,0,1.1,0,0.35,0,0.05,1.5,,0,4.82,12.99,0.1,0,3.24,21.15,22.65,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
TI,Tilaknagar Industries Ltd.,,,125.13,125.13,-456.92,-456.92,-331.78,,0,0,98.54,2.84,101.38,,792.47,150.6,432.15,9.08,"1,384.30","1,153.90",,,505.91,0.44,15.11,0,521.46,47.64,0,0.03,125.49,694.62,,0,75.51,176.95,12.38,0.04,194.41,459.28,"1,153.90",,,78.45,,0,0,0,0,,0.03,,--,,1.9,--,,108.62,,--,47.64,,--,--
TIDEWATER,Tide Water Oil Ltd.,,,1.7,1.7,645.17,645.17,646.87,,0,3.68,20.21,22.1,45.99,,0,142.91,13.62,3.38,159.91,852.77,,,109.95,0.29,1.22,1.52,112.98,213.86,0,2.37,3.76,332.97,,0,167.14,148.31,153.33,0.04,50.98,519.8,852.77,,,65.4,,0,0,0,0,,224.31,,--,,--,6.9,,1.34,,--,213.86,,--,--
TIIL,Technocraft Industries (India) Ltd.,,,24.46,24.46,725.29,725.29,749.75,,55.79,13.43,5.73,15.67,90.63,,437.46,30.8,74.07,1.71,544.04,"1,384.42",,,236.42,0.3,34.64,9.35,280.71,147.92,0,0,34.04,462.67,,123.71,295.94,365.5,35.74,12.2,88.66,921.75,"1,384.42",,,263.53,,25.98,0,0,0,,16.1,,--,,868.94,2.87,,18.56,,119.03,28.89,,123.71,--
TIJARIA,Tijaria Polypipes Ltd.,,,26.72,26.72,-6.06,-6.06,21.36,,36.99,0,0,0,36.99,,17.12,33.3,1.8,0,52.22,110.57,,,39.19,0,0,0,39.19,0,0,0,2.05,41.24,,0,8.42,55.73,3.1,0.14,1.95,69.33,110.57,,,6.23,,1.53,0,0,0,,1.53,,--,,--,--,,--,,--,--,,--,--
TIL,TIL Ltd.,,,10.03,10.03,301.17,301.17,311.2,,0.61,0,0,5,5.61,,188.97,109.75,11.27,2.13,312.12,628.93,,,122.93,4.87,11.84,0,139.64,3.02,27.25,0,53.21,223.12,,0.11,187.65,185.05,5.82,0,27.18,405.81,628.93,,,46.15,,0.99,0,0,0,,0.01,,--,,0.5,--,,--,,--,3.02,,0.11,--
TIMESGTY,Times Guaranty Ltd.,,,9,9,24.25,24.25,33.25,,0,0,0,0,0,,0,0.09,0,0,0.09,33.34,,,0,0,0,0.07,0.07,32.2,0,0,0,32.27,,0,0,0,0.01,0,1.06,1.07,33.34,,,1.79,,0,0,0,0,,0,,--,,--,--,,--,,--,32.2,,--,--
TIMETECHNO,Time Technoplast Ltd.,,,22.61,22.61,"1,337.37","1,337.37","1,359.99",,252.55,62.52,0,0,315.07,,340.47,263.63,138.06,3.39,745.56,"2,420.61",,,959.08,0.43,48.89,0,"1,008.40",159.81,0,0,13.3,"1,181.51",,0,441.4,519,33.27,0,245.43,"1,239.10","2,420.61",,,216.96,,0,0,0,0,,791.39,,--,,--,230.86,,7.85,,80.73,127.55,,--,--
TIMKEN,Timken India Ltd.,,,75.21,75.21,"1,265.54","1,265.54","1,340.74",,0,54.95,20.14,49.57,124.65,,23.08,233.5,47.62,6.15,310.34,"1,775.74",,,438.23,356.37,63.51,0,858.1,0.03,0,6.29,35.14,899.56,,175.72,317.08,301.89,24,0.13,57.36,876.18,"1,775.74",,,62.99,,0,0,0,0,,381.5,,--,,--,392.8,,--,,--,0.03,,--,175.72
TINPLATE,The Tinplate Co. of India Ltd.,,,104.8,104.8,606.31,606.31,711.11,,0,74.52,0,62.03,136.56,,0,212.59,105.26,10.82,328.67,"1,176.33",,,562.32,1.06,42.47,0,605.86,0,0,0.61,21.63,628.09,,96.96,211.22,125.15,32.78,0.1,82.03,548.24,"1,176.33",,,132.03,,0,203.89,203.89,0,,3.75,,--,,351.62,--,,1.93,,--,0,,--,96.96
TIPSINDLTD,Tips Industries Ltd.,,,14.32,14.32,56.43,56.43,70.75,,2,2.89,0.72,0,5.61,,0,11.3,7.05,0,18.35,94.7,,,2.09,0,0,13.11,15.21,0.12,0,5.23,12.26,32.81,,0,28.66,10.58,9.28,0,13.37,61.89,94.7,,,20.53,,0,0,0,0,,0,,--,,--,--,,6,,--,0.01,,--,--
TIRUMALCHM,Thirumalai Chemicals Ltd.,,,10.24,10.24,571.72,571.72,581.96,,33.21,33.39,0,7.35,73.95,,0,223,42.29,1.92,267.21,923.12,,,170.65,0.58,159.33,0,330.56,160.6,0,13.83,38.93,543.92,,58.34,174.81,78.14,35.03,0,32.88,379.2,923.12,,,106.78,,0,0,0,0,,84.3,,--,,--,100,,--,,91.91,68.69,,--,58.34
TITAGARH,TITAGARH RAIL SYSTEMS Ltd.,,,23.11,23.11,869.42,869.42,896.06,,85.71,21.29,0,3.14,110.13,,206.11,335.32,86.14,9.43,637,"1,643.19",,,565.97,15.38,16.23,8.21,608.2,158.21,0,1.5,36.29,804.2,,0,315.83,185.52,23.07,3.75,310.83,839,"1,643.19",,,"1,345.29",,1.96,0,0,0,,31.65,,--,,--,56.99,,13.05,,0,158.2,,--,--
TITAN,Titan Company Ltd.,,,88.78,88.78,"6,092.94","6,092.94","6,181.72",,0,0,0,118.85,118.85,,"2,287.63",772.34,"2,050.94",58.34,"5,169.25","11,469.82",,,"1,007.04",38.29,25.11,24.02,"1,094.98",806.7,84.76,118.97,279.15,"2,384.56",,69.22,"6,719.18",358.23,"1,001.00",244.04,693.59,"9,085.26","11,469.82",,,491.7,,0,0,0,0,,759,,--,,193.33,--,,44.39,,0.41,806.29,,--,69.22
TNPETRO,Tamilnadu Petroproducts Ltd.,,,89.97,89.97,318.63,318.63,408.6,,0,25.37,0.26,25.09,50.72,,39.87,65.23,6.56,41.65,153.3,612.63,,,230.25,0,20.34,0.21,250.79,97.81,0,0,8.94,357.54,,0,78.76,71.66,85.2,0,19.47,255.09,612.63,,,133.11,,0,0,0,0,,85.85,,--,,--,--,,--,,--,1.36,,--,--
TNTELE,Tamilnadu Telecommunications Ltd.,,,45.68,45.68,-147.9,-147.9,-102.22,,11.66,0,0,3.23,14.88,,15.12,62.14,26,4.71,107.97,20.63,,,8.92,0,0,0,8.92,0,0,0,0.05,8.97,,0,2.79,7.13,0.54,0,1.2,11.66,20.63,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
TOKYOPLAST,Tokyo Plast International Ltd.,,,9.5,9.5,47.01,47.01,56.51,,0.12,0,0,3.19,3.31,,18.86,5.97,3.58,0.16,28.57,88.4,,,11.32,0,4.65,0,15.97,0.11,1.31,5.18,5.87,28.43,,0,12.73,19.08,4.69,0.28,23.18,59.96,88.4,,,2.23,,0,0,0,0,,0.1,,--,,39.27,--,,--,,--,0.11,,--,--
TORNTPHARM,Torrent Pharmaceuticals Ltd.,,,84.62,84.62,"4,930.65","4,930.65","5,015.27",,"3,739.99",7.51,12.91,163.77,"3,924.18",,726.6,582.33,"1,694.82",84.07,"3,087.82","12,027.27",,,"2,673.30","4,751.85",470.88,0,"7,922.73",134.87,0,2.61,218.11,"8,278.32",,351.35,"1,358.30","1,356.01",237.84,3.79,441.66,"3,748.95","12,027.27",,,374.94,,0,0,0,0,,552.15,,--,,--,"2,210.26",,77.8,,--,134.87,,--,351.35
TORNTPOWER,Torrent Power Ltd.,,,480.62,480.62,"8,456.18","8,456.18","8,936.80",,"8,033.38","1,556.26","2,135.99",83.15,"11,808.78",,300.05,785.13,"1,951.61",42.29,"3,079.08","23,824.66",,,"16,995.13",17.31,358.77,0,"17,371.21",689.93,0,145.15,"1,105.43","19,311.72",,472.46,626.67,"1,170.53",326.25,204.02,"1,713.01","4,512.94","23,824.66",,,"3,959.21",,0,0,0,0,,"2,071.57",,--,,--,6.62,,--,,10.54,679.74,,--,472.46
TPLPLASTEH,TPL Plastech Ltd.,,,7.8,7.8,71.52,71.52,79.32,,10.12,8.47,0,0,18.59,,42.17,50.11,11.61,0.25,104.14,202.05,,,62.58,0,6.92,0,69.5,1,0,0,4.02,74.52,,0,56.88,51.52,2.7,0,16.44,127.53,202.05,,,2.06,,0,0,0,0,,113.96,,--,,--,--,,--,,--,1,,--,--
TREEHOUSE,Tree House Education and Accessories Ltd.,,,42.31,42.31,311.77,306.22,348.53,,0,0,0,0,0,,72.73,8.01,12.36,0.99,94.1,442.62,,,119.97,16.26,0,90.33,226.56,9.38,10.16,0.27,162.5,408.87,,0,1.28,19.19,6.1,0.11,7.07,33.76,442.62,,,0.14,,0,0,0,0,,0,,--,,--,--,,--,,--,9.38,,--,--
TREJHARA,Trejhara Solutions Ltd.,,,11.82,11.82,257.03,257.03,268.85,,13.66,0,0,1.28,14.94,,0.15,1.05,17.71,0.54,19.44,303.23,,,0.07,2.09,0,0,2.16,77.16,0.47,0,52.22,132.01,,0,0,5.49,0.35,164.91,0.47,171.22,303.23,,,123.06,,0,0,0,0,,0.44,,--,,--,8.19,,--,,--,77.16,,--,--
TRF,TRF Ltd.,,,11,34.71,-78.11,-78.11,-43.4,,0,0,0.32,13.73,14.05,,153.49,245.86,179.15,22.63,601.13,571.77,,,24.79,0.17,0,0,24.96,92.39,0,0,54.2,171.55,,0,64.63,279.19,25.31,0,31.1,400.22,571.77,,,156.53,,0,0,0,0,,3.33,,--,,--,183.38,,5.66,,0.58,91.81,,--,--
TRIDENT,Trident Ltd.,,,509.6,509.6,"2,421.69","2,421.69","2,931.29",,953.62,408.27,0,0,"1,361.89",,"1,141.96",176.65,472.2,19.25,"1,810.06","6,103.24",,,"3,672.51",43.54,131.76,0,"3,847.81",93,0,0,139.2,"4,080.01",,66.93,"1,000.96",662,25.11,0,268.23,"2,023.23","6,103.24",,,114.24,,0,0,0,0,,56.11,,--,,--,"2,981.70",,--,,33.98,1.5,,--,6.42
TRIGYN,Trigyn Technologies Ltd.,,,30.78,30.78,148.39,148.39,179.35,,7.74,0,0,3.05,10.79,,0,11.22,13.55,3.17,27.95,218.09,,,2.72,0.03,0,0,2.76,92.86,1.61,0,17.02,114.25,,0,1.42,42.31,10.02,0,50.1,103.84,218.09,,,25.67,,0,0,0,0,,1.7,,--,,--,47.09,,5.25,,--,92.86,,--,--
TRIL,Transformers and Rectifiers India Ltd.,,,13.26,13.26,313.59,313.59,326.85,,26.57,3.1,4.46,2.44,36.57,,206.82,207.04,61.49,0.87,476.21,839.63,,,168.38,12.3,2.72,0,183.4,6.56,0,7.32,19.26,216.54,,0.1,175.74,370.51,25.37,0.26,51.1,623.08,839.63,,,47.81,,0,0,0,0,,72.03,,--,,56.1,--,,5.08,,--,6.56,,0.1,--
TRITURBINE,Triveni Turbine Ltd.,,,32.33,32.33,382.6,382.6,414.93,,0,14.09,0,5.96,20.05,,0,118.81,157.31,8.44,284.56,719.54,,,250.86,3.57,4.33,0,259.46,9.85,0,0.02,5.1,274.42,,5.01,216.75,172.78,13.04,0.25,37.3,445.12,719.54,,,14.99,,0,0,0,0,,77.35,,--,,386.95,--,,--,,--,9.85,,--,5.01
TRIVENI,Triveni Engineering and Industries Ltd.,,,25.79,25.79,"1,052.49","1,052.49","1,078.29",,373.5,32.39,29.47,43.24,478.59,,"1,235.41",637.61,271.69,32.27,"2,176.98","3,733.86",,,829.92,0.48,204.77,8.21,"1,043.38",54.03,0,0.81,69.11,"1,167.33",,0,"2,118.66",296.04,13.86,3.13,134.84,"2,566.53","3,733.86",,,142.89,,0,0,0,0,,192.11,,--,,--,15.66,,13.04,,765.22,43.12,,--,--
TTKHLTCARE,TTK Healthcare Ltd.,,,14.13,14.13,232.89,237.3,251.43,,0.33,0,0,6.97,7.31,,27.88,72.72,55.05,1.42,157.08,415.81,,,97.23,0.34,1.54,0,99.1,13.05,4.87,0,27.07,144.09,,0,55.31,80.25,125.62,0,10.55,271.72,415.81,,,31.43,,3.1,0.28,0.28,0.11,,3.58,,--,,22.52,--,,0.94,,13.05,--,,--,--
TTKPRESTIG,TTK Prestige Ltd.,,,11.56,11.56,"1,139.96","1,142.11","1,153.67",,0,43.69,0,2.98,46.67,,0,192.81,120.09,18.75,331.65,"1,531.99",,,369.49,2.39,20.6,0,392.48,155.45,0,0,19.66,567.59,,165.53,404.74,287.59,62.58,0,43.96,964.4,"1,531.99",,,204.9,,225.45,0,0,4.19,,2.74,,--,,51.44,--,,7.86,,0.1,129.05,,--,165.53
TTL,TT Ltd.,,,21.5,21.5,54.87,54.87,76.37,,137.72,24.68,1.85,0,164.24,,122.26,4.91,28.26,1.42,156.85,397.46,,,229.68,0,0,0,229.68,0,0,0,18.54,248.22,,0,76.27,36.74,2.14,4.81,29.28,149.24,397.46,,,39.11,,0,0,0,0,,2.58,,--,,312.65,--,,0.12,,--,--,,--,0
TTML,Tata Teleservices (Maharashtra) Ltd.,,,"1,954.93","1,954.93","-18,813.58","-18,813.58","-16,858.65",,"5,708.33",0,0,1.86,"5,710.19",,"6,931.10",196.96,"6,457.06",126.81,"13,711.93","4,602.29",,,675.17,42.9,26.31,0,744.38,0,0,0,340.07,"1,084.45",,608.63,0,162.51,171.13,3.74,"2,571.83","3,517.84","4,602.29",,,"3,056.57",,0,0,0,119.72,,2.97,,--,,--,0.31,,57.73,,--,--,,--,--
TVSELECT,TVS Electronics Ltd.,,,18.61,18.61,68.37,68.37,86.98,,0,1.27,0.46,2.17,3.9,,0,57.87,9.69,6.28,73.84,164.72,,,11.08,19.23,0,0,30.68,0.57,0,0,33.29,64.54,,15.06,31.61,25.63,8.29,0,19.59,100.18,164.72,,,2.96,,0,0,0,0,,61.61,,--,,3.37,--,,--,,--,0.57,,--,--
TVSSRICHAK,TVS Srichakra Ltd.,,,7.66,7.66,735.49,735.49,743.15,,46.88,55.54,89.23,9.56,201.21,,362.69,327.24,162.05,3.97,855.95,"1,800.31",,,616.65,5.57,33.24,0,656.07,106.93,0,75.89,57.3,896.19,,0,488.75,323.63,16.46,0,75.28,904.12,"1,800.31",,,129.8,,0,0,0,0,,355.04,,--,,--,242.38,,--,,--,104.76,,--,--
TVVISION,TV Vision Ltd.,,,34.94,34.95,35.26,35.26,70.22,,0.01,0,0,1.09,1.09,,0,38.49,113.54,12.67,164.7,236.02,,,0.76,155.81,0,0,156.57,33.12,0,0.71,4.2,194.61,,0,0,30.15,1.3,0,9.96,41.4,236.02,,,6.87,,0,0,0,0,,0,,--,,--,0.2,,--,,--,33.12,,--,--
UBL,United Breweries Ltd.,,,26.44,26.44,"3,155.45","3,155.45","3,181.89",,75.43,11.47,9.55,1.63,98.08,,6,589.94,"1,421.76",80.93,"2,098.63","5,378.60",,,"1,725.25",26.94,189.92,0,"1,942.11",25.68,0,0,411.07,"2,378.86",,0,"1,030.80","1,510.02",45.12,0,413.8,"2,999.74","5,378.60",,,"1,233.78",,0,0,0,0,,288.2,,--,,--,246.7,,--,,--,25.68,,--,--
UCAL,Ucal Ltd.,,,22.11,22.11,402.13,402.13,424.25,,44.38,0,0.9,5.26,50.54,,103.51,120.28,57.58,0.69,282.05,756.84,,,293.09,29.1,13.88,0,336.07,216.82,15.02,1.64,40.24,609.79,,0,47.98,81.84,1.78,2.49,12.96,147.05,756.84,,,37.07,,0,0,0,0,,17.65,,--,,--,5.5,,8.11,,--,--,,--,--
UCOBANK,UCO Bank,,,"5,423.40","5,423.40","2,349.76","6,021.22","8,370.97","13,794.37","197,906.78","8,323.68","6,862.57","230,484.08",,"8,823.01","15,609.09","82,231.69","99,313.84","2,822.31","21,684.13","230,484.08",,"3,088.00","23,133.00",10.7,,8.64,2.06,,"22,540.95",17,"10,703.39",8.94,9,,"8,538.84","87,384.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFLEX,Uflex Ltd.,,,72.21,72.21,"2,072.82","2,072.82","2,145.03",,720.34,59.36,11.05,13.38,804.14,,413.34,637.69,385.53,17.96,"1,454.52","4,403.69",,,"1,908.53",43.48,172.84,14.65,"2,139.70",374.47,0,18.49,53.36,"2,586.02",,0,387.51,"1,187.96",85.27,13.03,143.91,"1,817.67","4,403.69",,,"1,500.42",,715.29,0,0,0,,23.5,,--,,536.35,60.91,,--,,38.71,367.38,,--,--
UGARSUGAR,Ugar Sugar Works Ltd.,,,11.25,11.25,39.88,39.88,51.13,,0,11.3,0,9.22,20.52,,408.54,206.4,191.32,4.97,811.24,882.89,,,151.58,0.18,0.42,0.09,152.27,4.21,0,0.04,4.68,161.19,,0,657.18,28.31,3.49,0,32.72,721.7,882.89,,,106.22,,0,0,0,0,,0.02,,--,,--,--,,4.97,,--,4.21,,--,--
UJJIVAN,Ujjivan Financial Services  Ltd.,,,121.17,121.17,"1,634.03","1,634.03","1,787.77",,0,0,1.18,0.1,1.27,,0,0.17,0,0,0.17,"1,789.22",,,0.05,0,0,0,0.05,0,0.03,0,0.7,0.78,,"1,666.18",0,0,122.25,0,0,"1,788.44","1,789.22",,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,"1,666.18"
ULTRACEMCO,UltraTech Cement Ltd.,,,274.64,274.64,"27,611.36","27,611.36","27,909.00",,"16,038.50","5,246.52",6.27,142.71,"21,434.00",,"3,586.82","2,971.33","7,399.50",581.94,"14,539.59","69,270.95",,,"40,404.82","6,231.93","1,106.19",0,"47,747.63","5,549.66",0,142.84,"3,152.87","56,593.00",,"1,514.85","3,787.47","2,353.19",656.47,"1,933.47","2,432.50","12,677.95","69,270.95",,,"10,925.64",,0,0,0,0,,314.59,,--,,--,567.67,,--,,470.9,"5,078.76",,57.54,"1,457.31"
UMANGDAIRY,Umang Dairies Ltd.,,,11,11,46.33,46.33,57.33,,5,7.63,9.82,2.07,24.52,,21.26,10.28,15.03,0.07,46.64,128.49,,,74,0.22,3.5,0,77.72,0,0,0,1.45,79.17,,0,31.47,11.19,0.77,0,5.9,49.32,128.49,,,6.03,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
UNICHEMLAB,Unichem Laboratories Ltd.,,,14.08,14.08,"2,714.02","2,714.02","2,731.93",,0,7.5,4.69,14.6,26.79,,0,192.69,67.56,11.25,271.5,"3,030.22",,,785.16,0,90.25,3.66,879.07,241.7,0,0.06,56.29,"1,177.12",,800.75,274.18,331.35,191.03,0.06,255.74,"1,853.10","3,030.22",,,673.22,,0,0,0,0,,59.6,,--,,--,818.8,,11.36,,0.06,241.64,,800.75,--
UNIENTER,Uniphos Enterprises Ltd.,,,13.91,13.91,"2,538.73","2,683.73","2,697.64",,0,0,0,0,0,,0,0.15,0.03,0,0.18,"2,697.82",,,0,0,0,174.66,174.66,"2,460.50",0,0,24.18,"2,659.35",,22.5,0,0,1.22,14.7,0.05,38.47,"2,697.82",,,35.53,,0,0,0,0,,0.04,,--,,--,--,,3.5,,"2,459.49",1.07,,--,22.5
UNITECH,Unitech Ltd.,,,523.26,523.26,"6,498.50","6,498.50","7,021.76",,"1,475.64",0,5.46,15.11,"1,496.21",,"1,110.07",708.96,"9,267.84",3.35,"11,090.22","19,608.18",,,19.27,0.13,16.65,12.39,48.43,"2,416.46",273.38,48.29,1.16,"2,787.73",,0,667.2,881.01,79.58,"4,817.25","10,375.42","16,820.46","19,608.18",,,"3,122.06",,0,0,0,0,,0.06,,--,,--,--,,316.32,,0.4,"2,416.06",,--,--
UNITEDTEA,United Nilgiri Tea Estates Company Ltd.,,,5,5,134.37,134.37,139.37,,0,0.34,2.26,0.18,2.78,,0,1.48,3.91,0.02,5.41,147.56,,,21.49,0,1.17,16.13,38.79,66.91,0,0,2.57,108.27,,5.76,6.32,4.44,17.87,0,4.89,39.29,147.56,,,0,,0,0,0,0,,2.55,,--,,38.68,--,,4.93,,3.42,63.5,,--,5.76
UPL,UPL Ltd.,,,102,102,"7,870.00","7,870.00","7,972.00",,458,67,4,0,529,,907,"2,817.00","1,575.00",103,"5,402.00","13,903.00",,,"2,455.00","2,526.00",821,0,"5,870.00","1,441.00",0,76,364,"7,751.00",,0,"1,866.00","2,733.00",100,79,"1,374.00","6,152.00","13,903.00",,,573,,0,0,0,0,,"3,409.78",,--,,--,"5,195.21",,40.86,,5,"1,436.00",,--,--
UTTAMSUGAR,Uttam Sugar Mills Ltd.,,,38.14,38.14,196.06,196.06,234.2,,277.24,0,63.82,9.57,350.62,,327.26,646.95,178.88,1.73,"1,154.82","1,739.64",,,581.76,0.1,11.34,0,593.2,0,25.35,0,32.95,651.5,,0,988.73,53.01,13.99,0,32.41,"1,088.14","1,739.64",,,85.85,,0,0,0,0,,0.21,,--,,0.64,0.01,,--,,--,--,,--,--
V2RETAIL,V2 Retail Ltd.,,,34.07,34.07,256.75,256.75,295.36,,1.01,0,4.57,1.66,7.24,,9.31,139.38,11.99,1,161.68,464.28,,,97.66,2.05,0,0,103.83,0,12.66,4.83,23.52,144.83,,0,271.08,0,8.29,0,40.08,319.45,464.28,,,54.34,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
VADILALIND,Vadilal Industries Ltd.,,,7.19,7.19,120.75,195.99,203.18,,57.43,22.23,7.16,2.01,88.84,,65.64,65.45,39.8,2.91,173.8,465.82,,,260.51,1.93,13.2,0.19,275.84,2.9,0,3.01,13.27,295.02,,0.01,118.31,33.39,3.34,2.1,13.63,170.79,465.82,,,51.1,,0,0,0,0,,10.6,,--,,71.66,--,,1.55,,--,2.9,,--,--
VAIBHAVGBL,Vaibhav Global Ltd.,,,32.66,32.66,531.33,531.33,563.99,,0,0,0,2.04,2.04,,66.4,34.66,56.05,2.06,159.16,725.2,,,39.85,0.9,0,0,42.15,292.56,4.09,0,8.94,347.74,,18.01,93.16,56.69,180.31,17.53,11.76,377.46,725.2,,,7.78,,0,0,0,0,,0,,--,,--,--,,7.29,,--,292.56,,--,18.01
VAKRANGEE,Vakrangee Ltd.,,,105.88,105.88,"2,480.67","2,480.67","2,586.55",,0,0,5.7,0,5.7,,0,27.39,70.68,3.62,101.69,"2,693.94",,,142.8,0,13.36,0,156.16,31.63,5.21,25.84,12.29,231.13,,0,4.11,"1,282.21","1,134.95",0.17,41.38,"2,462.81","2,693.94",,,29.86,,0,0,0,0,,0.4,,--,,--,--,,77.96,,2.4,29.23,,--,--
VALECHAENG,Valecha Engineering Ltd.,,,22.53,22.53,9.1,9.1,31.63,,27.08,0,88.29,0,115.37,,319.88,101.9,319.58,1.29,742.65,889.65,,,12.06,0,0,5.62,17.68,42.12,0,0,50.24,110.04,,0,1.23,309.21,12.05,418.96,38.16,779.61,889.65,,,"1,962.88",,0,0,0,0,,0,,--,,--,--,,12.46,,--,42.12,,--,--
VARDHACRLC,Vardhman Acrylics Ltd.,,,80.36,80.36,253.29,253.29,333.66,,0,19.6,0.08,0.51,20.18,,0.75,68.57,30.06,0.1,99.48,453.32,,,51.59,0,0.03,0,51.62,58.34,0,0,11.98,121.94,,225.62,76.37,15.6,2.5,0.01,11.28,331.38,453.32,,,12.04,,0,0,0,0,,262.16,,--,,--,--,,--,,55.31,3.04,,225.62,--
VARDMNPOLY,Vardhman Polytex Ltd.,,,22.33,22.33,-414.02,-414.02,-391.69,,6.56,0,0.01,0.57,7.14,,438.74,44.23,222.92,2.43,708.32,323.77,,,206.07,0.06,0,4.95,211.08,0.23,50.16,0,7.88,269.35,,0,20.61,8.55,0.27,0.12,24.86,54.41,323.77,,,38.89,,0,0,0,0,,0.16,,--,,2.62,--,,--,,--,0.23,,--,--
VENKEYS,Venkys Ltd.,,,14.09,14.09,867.4,867.4,881.49,,39.93,35.23,1.13,11.86,88.15,,189.4,280.59,114.4,3.3,587.68,"1,557.33",,,490.82,10.22,66.43,0,567.47,0,0,0.18,99.33,666.98,,6.15,394.46,305.55,153.9,1.18,29.11,890.35,"1,557.33",,,66.94,,0,0,0,0,,72.5,,--,,20.02,--,,7.76,,--,--,,--,6.15
VENUSREM,Venus Remedies Ltd.,,,12.34,12.34,328.61,328.61,340.95,,116.08,14.88,0.45,5.32,136.75,,108.92,33.41,107.61,4.52,254.46,732.16,,,180.16,166.73,64.76,0,411.65,0.14,0,0,66.78,478.57,,0,140.94,31.39,1.28,0,79.98,253.59,732.16,,,2.53,,0,0,0,0,,0,,--,,--,--,,--,,--,0.14,,--,--
VGUARD,V-Guard Industries Ltd.,,,42.69,42.69,856.96,856.96,899.65,,0,2.24,3.64,11.21,17.08,,10.02,353.07,45.17,31.22,439.48,"1,356.22",,,210.04,3.47,7.71,0.28,221.5,8.85,0,6.06,41.03,277.44,,83.13,370.88,454.32,84.65,3.33,82.47,"1,078.78","1,356.22",,,154.12,,0,0,0,0,,261.24,,--,,2.86,--,,30.13,,--,--,,--,83.13
VHL,Vardhman Holdings Ltd.,,,3.19,3.19,598.42,598.42,601.61,,0,0,5.14,0.01,5.15,,0,0,0.33,0,0.33,607.09,,,3.05,0,0,0,3.05,0,39.43,0,0.41,42.89,,556.33,0,4.08,2.34,0,1.46,564.21,607.09,,,12.34,,0,0,0,0,,0,,--,,--,--,,2.52,,--,--,,"2,093.62",187.52
