Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
TECHM,Tech Mahindra Ltd.,,,484.1,484.1,"24,526.60","24,526.60","25,010.70",,0,0,674.2,493,"1,167.20",,0,"2,527.80","3,223.70",209.8,"5,961.30","33,374.70",,,"2,320.40",638.2,111.4,89.1,"3,159.10","7,498.20",405.4,0,"2,291.80","13,354.50",,"9,054.20",0,"5,152.60","1,050.10",7.3,"4,756.00","20,020.20","33,374.70",,,"7,853.60",,0,0,0,0,,"17,029.10",,--,,--,"27,738.30",,345.5,,298.9,"7,199.30",,174.8,"8,879.40"
TECHNOE,Techno Electric & Engineering Company Ltd Ltd.,,,22,22,"1,588.64","1,588.64","1,610.64",,0,115.27,38.52,2.22,156.01,,40,366.27,24.01,0.26,430.54,"2,197.19",,,464.91,0.01,0,0,464.92,103.4,0,9.49,42.89,620.7,,606.72,6.24,530.23,80.74,100,252.56,"1,576.49","2,197.19",,,38.45,,0,0,0,0,,22.97,,--,,--,115.1,,--,,--,93.2,,223.09,383.63
TECILCHEM,Tecil Chemicals and Hyd. Ltd.,,,18.96,18.96,-34.57,-34.57,-15.6,,11.67,0,0,0,11.67,,0,0,10.02,0,10.02,6.08,,,3.6,0,0,0,3.6,0,0,0,0,3.6,,0,0,0,0.02,2.46,0.01,2.49,6.08,,,0,,0,0,0,0,,0,,--,,--,--,,0.82,,--,0,,--,--
TEJASNET,Tejas Networks Ltd.,,,96.51,96.51,"1,003.33","1,003.33","1,132.96",,0,0,17.07,0.69,17.76,,0,98.29,60.65,5.22,164.16,"1,314.88",,,45.58,65.43,0,0,135.5,10.87,56.72,0,149.43,352.52,,37.37,213.65,330.88,216.53,0,163.93,962.36,"1,314.88",,,71.17,,0,0,0,0,,201.79,,--,,--,204.52,,50.45,,--,--,,37.37,--
TERASOFT,Tera Software Ltd.,,,12.51,12.51,96.14,96.14,108.65,,3.49,0,0,1.62,5.1,,51.13,106.34,26.04,1.19,184.69,298.44,,,30.52,0,0,0,30.52,0,3.33,0,4.13,37.98,,0,2.74,197.17,13.77,0,46.78,260.47,298.44,,,114.13,,0,0,0,0,,0,,--,,--,--,,2.5,,--,--,,--,--
TEXINFRA,Texmaco Infrastructure & Holdings Ltd.,,,12.74,12.74,355.6,355.6,368.35,,19.15,0,10.56,0.45,30.16,,2.5,1.29,6.18,0.12,10.09,408.59,,,70.37,0.33,5.69,62.92,139.31,160.42,0.04,11.82,13.57,325.14,,1.7,0.07,2.28,0.86,58.18,20.36,83.45,408.59,,,0,,0,0,0,0,,0,,--,,--,--,,--,,251.46,48.37,,--,1.7
TEXMOPIPES,Texmo Pipes and Products Ltd.,,,29.2,29.2,76.75,140.98,170.17,,5.91,16.6,4.35,0,26.85,,17.39,43.3,19.02,2.72,82.43,280.31,,,110.54,0.1,0.01,0.38,111.03,11.62,0,5.88,3.71,132.23,,0,55.62,44.27,9.38,0,38.81,148.07,280.31,,,34.79,,1.06,0,0,0,,0.03,,--,,--,--,,--,,--,11.62,,--,--
Data not found,,,,25.03,25.03,"1,114.63","1,114.63","1,139.66",,35.75,0,119.46,9.37,164.58,,726.9,429.97,148.73,31.74,"1,337.34","2,641.58",,,347.87,0.58,3.96,29.84,382.25,92.14,82.18,5.68,17.07,579.31,,35.47,309.28,611.35,105.09,50.5,950.57,"2,062.26","2,641.58",,,"1,160.71",,11.92,0,0,0,,1.53,,0,,102.55,--,,--,,39.35,52.79,,--,35.47
TFCILTD,Tourism Finance Corp of India Ltd.,,,80.72,80.72,710.91,710.91,791.63,,789.78,0,0.83,2.39,792.99,,569.84,0.06,30.37,0,600.27,"2,184.89",,,16.49,0.01,0,0,16.5,0,7.17,0,20.28,43.95,,158.77,0,0.26,18.18,"1,943.91",19.82,"2,140.94","2,184.89",,,1.52,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,158.77
TGBHOTELS,TGB Banquets and Hotels Ltd.,,,29.29,29.29,67.07,67.07,96.35,,4.34,2.5,0,1.15,7.98,,6.96,14.5,37.6,0.22,59.27,163.61,,,68.85,0,0,0,68.85,0,0,0,6.58,75.43,,0,3.89,10.15,0.61,37.65,35.88,88.18,163.61,,,4.43,,0,0,0,0,,0,,--,,--,0.09,,--,,--,0,,--,--
THANGAMAYL,Thangamayil Jewellery  Ltd.,,,13.72,13.72,284.2,284.2,297.92,,61.67,0,8.48,0,70.15,,206.91,12.81,187.14,0,406.86,774.93,,,78.05,0.74,2.28,0,81.07,0,0.85,0,10.73,92.65,,0,649.23,2.58,16.93,0,13.53,682.27,774.93,,,1.25,,0,0,0,0,,1.29,,--,,--,--,,4.34,,--,--,,--,--
THEMISMED,Themis Medicare Ltd.,,,9.19,9.19,176.61,176.61,185.8,,22.2,0.95,1.18,0,24.33,,56.93,30.78,39.07,1.49,128.27,338.4,,,131.89,1.21,2.47,0,135.57,10.98,0,0,5.14,151.69,,0,58.49,77.96,24.62,0,25.64,186.72,338.4,,,16.56,,0,0,0,0,,2.72,,--,,--,99.49,,2.69,,68.69,7.54,,--,--
THOMASCOTT,Thomas Scott India Ltd.,,,3.39,3.39,0.63,0.63,4.02,,0,0,0,0.1,0.1,,4.2,28.01,0.09,0.01,32.32,36.44,,,1.43,0.02,0,0,1.45,0,0.27,0,0.1,1.82,,0,9.6,21.16,0.17,0,3.68,34.62,36.44,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
TI,Tilaknagar Industries Ltd.,,,125.43,125.43,-177.8,-177.8,-52.37,,458.95,0,212.3,2.93,674.19,,26.51,132.8,144.72,28.93,332.95,954.77,,,449.68,0.35,0,0,450.04,47.64,0,0,99.44,597.11,,0,71.4,174.86,14.75,8.68,87.97,357.65,954.77,,,0,,0,0,0,0,,8.18,,--,,4.21,--,,108.62,,--,0.03,,--,--
TIDEWATER,Tide Water Oil Ltd.,,,1.7,1.7,702.41,702.41,704.11,,0,1.03,20.86,28.76,50.65,,0,154.85,14.56,9.46,178.87,933.63,,,116.36,0.5,1.38,1.47,119.71,215.13,0,2.23,1.71,338.78,,0,262.84,109.24,178.96,0.04,43.77,594.85,933.63,,,56.94,,0,0,0,0,,15.46,,--,,--,14.81,,1.34,,--,215.13,,--,--
TIIL,Technocraft Industries (India) Ltd.,,,24.46,24.46,928.08,928.08,952.54,,105.48,10.8,8.89,18.25,143.41,,201.68,48.24,131.67,2.3,383.89,"1,479.84",,,339.68,0.28,7.22,8.46,355.64,141.98,0,0,31.69,529.31,,176.63,246.09,387.54,51.61,11.46,77.2,950.52,"1,479.84",,,440.46,,24.73,0,0,0,,9.01,,--,,565.4,1.84,,18.56,,112.99,28.98,,176.63,--
TIJARIA,Tijaria Polypipes Ltd.,,,28.63,28.63,-21.66,-21.66,6.96,,59.85,0,0,0,59.85,,6.03,15.87,8.16,0,30.05,96.87,,,33.69,0,0,0,33.69,0,0,0.01,1.73,35.42,,0,14.85,37.4,5.1,0.41,3.69,61.45,96.87,,,4.78,,3.84,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
TIL,TIL Ltd.,,,10.03,10.03,203.9,203.9,213.93,,120.08,0,0,6.08,126.16,,226.61,79.26,58.44,2.08,366.39,706.48,,,118.46,1.07,2.27,0,121.8,3.02,45.48,0,16.85,187.15,,0.09,217.16,238.51,5.27,0,58.3,519.33,706.48,,,44.42,,45.01,0,0,0,,0.49,,--,,8.26,--,,--,,--,--,,0.09,--
TIMESGTY,Times Guaranty Ltd.,,,9,9,32.11,32.11,41.11,,0,0,0.01,0,0.01,,0,0.25,0.01,0,0.26,41.38,,,0,0,0,0.07,0.07,0,0,0,0.28,0.35,,24.86,0,4.92,0.74,0,10.51,41.03,41.38,,,0.34,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,24.86
TIMETECHNO,Time Technoplast Ltd.,,,22.61,22.61,"1,442.66","1,442.66","1,465.27",,210.4,75.78,23.12,0,309.3,,368.99,189.98,158.78,5.71,723.45,"2,498.02",,,976,0.18,25.41,0,"1,001.59",164.85,0,0,14.65,"1,181.09",,0,441.44,554.46,24.94,0,296.09,"1,316.93","2,498.02",,,196.54,,0,0,0,0,,18.57,,--,,--,60.81,,7.85,,89.54,132.59,,--,--
TIMKEN,Timken India Ltd.,,,75.22,75.22,"1,268.29","1,268.29","1,343.51",,0,32.29,25.04,50.38,107.71,,32.69,335.45,63.41,5.72,437.27,"1,888.49",,,567.11,240.72,97.47,10.5,915.8,0.03,0,9.01,18.66,943.49,,0,368.71,371.33,174.21,1.33,29.41,945,"1,888.49",,,36.42,,0,0,0,0,,314,,--,,--,317.1,,--,,--,0.03,,--,--
TINPLATE,The Tinplate Co. of India Ltd.,,,104.8,104.8,741.3,741.3,846.09,,0,36.18,11.76,80.2,128.15,,0,240.35,122.23,18.86,381.45,"1,355.69",,,543.92,1.07,15.36,0,560.35,0,0,0.34,67.89,628.59,,72.19,269.08,75.6,218.33,0.14,91.78,727.1,"1,355.69",,,193.25,,0,148.27,148.27,0,,3.47,,--,,419.4,--,,1.93,,--,0,,--,72.19
TIPSINDLTD,Tips Industries Ltd.,,,12.97,12.97,88.29,88.29,101.26,,0,2.36,36.24,0,38.59,,0,6.27,2.1,0,8.38,148.23,,,2.04,0,0,12.54,14.58,18.04,0,0.19,4.63,37.44,,0,0,15.07,33.48,0,62.24,110.79,148.23,,,0.9,,0,0,0,0,,0,,--,,--,--,,6,,--,0.01,,--,--
TIRUMALCHM,Thirumalai Chemicals Ltd.,,,10.24,10.24,714.4,714.4,724.64,,100.63,44.81,0,10.37,155.81,,0,174.54,62.67,1.54,238.75,"1,119.20",,,317.22,0.12,107.95,0,425.29,190.42,0,14.7,14.54,644.95,,20.05,109.47,49.95,257.62,0,37.16,474.25,"1,119.20",,,48.13,,0,0,0,0,,66.3,,--,,--,25.2,,--,,115.95,74.47,,--,--
TITAGARH,TITAGARH RAIL SYSTEMS Ltd.,,,23.88,23.88,847.78,847.78,871.65,,102.06,9.81,176.53,3.51,291.9,,0,133.84,111.48,8.9,254.22,"1,417.77",,,561.1,6.12,16.29,8.21,591.72,132.71,0,3.57,92.17,820.17,,0,198.87,130.35,92.27,15.89,160.21,597.6,"1,417.77",,,264.31,,0,0,0,0,,41.76,,--,,--,11.99,,13.47,,3.02,129.7,,--,--
TITAN,Titan Company Ltd.,,,89,89,"7,464.00","7,464.00","7,553.00",,0,0,971,143,"1,114.00",,"4,094.00",695,"2,381.00",23,"7,193.00","15,860.00",,,"1,880.00",55,17,24,"1,984.00",759,105,146,365,"3,359.00",,"2,753.00","7,984.00",291,512,103,858,"12,501.00","15,860.00",,,840,,0,0,0,0,,363,,--,,111,--,,44.38,,--,759,,--,"2,753.00"
TNPETRO,Tamilnadu Petroproducts Ltd.,,,89.97,89.97,468.61,468.61,558.58,,0,19.15,7.76,33.19,60.1,,43.74,42.67,23.49,32.86,142.76,761.44,,,273.89,6.73,1.47,0.21,282.3,97.92,0,0,20.8,401.02,,0,81.82,81.14,173.19,0,24.28,360.42,761.44,,,26.94,,0,0,0,0,,54.43,,--,,--,--,,--,,--,--,,--,--
TNTELE,Tamilnadu Telecommunications Ltd.,,,45.68,45.68,-172.32,-172.32,-126.64,,11.66,0,0,4.72,16.38,,17.31,62.28,43.22,6.13,128.93,18.67,,,8.28,0,0,0,8.28,0,0,0,0.02,8.3,,0,1.08,7.14,0.41,0,1.74,10.37,18.67,,,8.23,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
TOKYOPLAST,Tokyo Plast International Ltd.,,,9.5,9.5,48.45,48.45,57.95,,0.03,0,1.66,3.52,5.22,,13.89,4.37,5.63,0.13,24.02,87.19,,,13.56,0,5.27,0,18.83,0.11,1.89,1.01,6.15,27.98,,0,19.15,21.44,1.08,0.11,17.42,59.21,87.19,,,0.22,,0,0,0,0,,7.17,,--,,50.35,--,,--,,--,0.11,,--,--
TORNTPHARM,Torrent Pharmaceuticals Ltd.,,,84.62,84.62,"5,945.48","5,945.48","6,030.10",,"2,941.07",0,10.14,193.93,"3,145.14",,"1,443.36",648.05,387.56,106.83,"2,585.80","11,761.04",,,"2,745.31","3,995.93",554.84,0,"7,329.35",174.87,28.33,2.02,84.59,"7,619.16",,139.05,"1,911.74","1,544.26",66.42,3.08,477.33,"4,141.88","11,761.04",,,"1,155.38",,0,0,0,0,,713.61,,--,,--,"2,153.94",,77.8,,--,174.87,,--,139.05
TORNTPOWER,Torrent Power Ltd.,,,480.62,480.62,"9,770.61","9,770.61","10,251.23",,"6,071.12",518.15,"1,314.46",0,"7,903.73",,0,970.77,"3,349.08",303.2,"4,623.05","22,778.01",,,"15,563.13",18.39,837.73,0.37,"16,419.62",538.93,0,"1,087.04",398.9,"18,444.49",,241.63,386.16,"1,275.52",188.77,145.4,"2,096.04","4,333.52","22,778.01",,,"1,271.53",,0,0,0,0,,"2,097.27",,--,,--,0.01,,--,,14.85,110.23,,--,241.63
TPLPLASTEH,TPL Plastech Ltd.,,,7.8,7.8,84.23,84.23,92.03,,4.65,8.99,0,0,13.64,,17.93,48.63,11.19,0.15,77.89,183.56,,,56.5,0,7.41,0,63.92,1,0,0,2.11,67.03,,0,51.62,42.07,4.09,0,18.75,116.53,183.56,,,1,,0,0,0,0,,40.82,,--,,--,--,,--,,--,1,,--,--
TREEHOUSE,Tree House Education and Accessories Ltd.,,,42.31,42.31,243.32,240.8,283.11,,0,0,0,0.07,0.07,,33.4,7.56,6.45,0.48,47.89,331.07,,,69.98,14.38,0,49.48,133.84,9.38,10.83,0.27,150.05,304.38,,0,0.68,19.62,0.22,0,6.17,26.68,331.07,,,0.17,,0,0,0,0,,0,,--,,--,--,,--,,--,9.38,,--,--
TREJHARA,Trejhara Solutions Ltd.,,,11.82,11.82,263.11,263.11,274.93,,6.61,0,0,1.91,8.51,,0.15,0.86,25.59,0.54,27.14,310.58,,,0.14,0.57,0,0,0.71,162.97,0.73,0,76.88,241.28,,0,0,11.53,0.07,56.04,1.65,69.29,310.58,,,93.58,,0,0,0,0,,0.13,,--,,--,8.14,,--,,--,162.97,,--,--
TRF,TRF Ltd.,,,11,34.71,-277.76,-277.76,-243.05,,18.39,0,6.49,14.34,39.22,,199.09,200.92,175.52,15.46,591,387.16,,,19.92,0.04,0,0,19.95,60.93,0,0,51.56,132.44,,0,40.91,181.61,1.45,0,30.75,254.73,387.16,,,131.98,,0,0,0,0,,1.05,,--,,--,0.36,,5.66,,0.75,60.18,,--,--
TRIDENT,Trident Ltd.,,,509.6,509.6,"2,806.95","2,806.95","3,316.55",,255.09,320.75,25.14,0,600.98,,"1,233.61",295.71,285.09,22.22,"1,836.63","5,754.16",,,"3,751.17",38.69,57.13,0,"3,854.15",3.9,0,0,82.95,"3,941.00",,0,"1,008.28",454.51,112.32,0,238.05,"1,813.16","5,754.16",,,35.37,,0,0,0,0,,268.23,,--,,--,"3,059.39",,--,,--,1.4,,--,--
TRIGYN,Trigyn Technologies Ltd.,,,30.79,30.79,154.22,154.22,185.17,,4.46,0.0,1.12,4.23,9.81,,4.01,13.66,12.03,0.93,30.62,225.60,,,4.60,8.02,1.37,0.0,13.99,93.16,1.63,0.0,22.96,131.73,,0.0,3.44,74.06,6.12,0.0,10.24,93.87,225.60,,,33.59,,0.0,0.0,0.0,0.0,,0.48,,--,,--,7.29,,5.25,,--,93.16,,--,--
TRIL,Transformers and Rectifiers India Ltd.,,,13.26,13.26,321.31,321.31,334.56,,66.17,5.8,4.85,3.1,79.92,,171.65,261.76,46.53,0.62,480.56,895.04,,,154.84,6.75,0.05,0,161.64,6.23,0,6.08,29.99,203.94,,0.14,195.62,405.02,25.7,0.78,63.84,691.1,895.04,,,21.44,,48.09,0,0,0.07,,3.64,,--,,98.25,--,,5.08,,--,6.23,,--,--
TRITURBINE,Triveni Turbine Ltd.,,,32.33,32.33,560.1,560.1,592.43,,0,5.09,2.03,2.98,10.1,,0,73.3,202.5,12.73,288.53,891.06,,,243.74,3.95,0,0,248.64,9.85,0,0,5.08,263.57,,267.93,159.19,76.36,85.9,0,38.11,627.5,891.06,,,9.49,,0,0,0,0,,44.44,,--,,323.09,--,,--,,--,9.85,,--,267.93
TRIVENI,Triveni Engineering and Industries Ltd.,,,24.18,24.18,"1,439.06","1,439.06","1,463.24",,260.68,100.85,19.35,51.75,432.63,,561.57,624.13,338.64,37.28,"1,561.62","3,457.49",,,"1,058.98",1.24,22.23,4.42,"1,086.87",48.53,0,20.02,47.54,"1,202.96",,0,"1,733.75",219.37,10.68,18.44,272.29,"2,254.53","3,457.49",,,204.44,,0,0,0,0,,37.83,,--,,--,15.72,,13.04,,723.91,36.54,,--,--
TTKHLTCARE,TTK Healthcare Ltd.,,,14.13,14.13,276.1,280.52,294.65,,0,0,2.96,7.9,10.86,,17.6,97.61,68.66,4.9,188.76,494.27,,,85.19,0.15,0.45,0,85.79,13.17,6.45,0,13.99,119.4,,0,70.3,59.78,227.69,0,17.1,374.87,494.27,,,15.87,,1.93,0.07,0.07,0.07,,1.68,,--,,31.76,--,,0.94,,13.17,--,,--,--
TTKPRESTIG,TTK Prestige Ltd.,,,13.86,13.86,"1,464.01","1,466.16","1,480.02",,0,34.59,19.79,0.05,54.43,,0,199.74,182.8,9.24,391.78,"1,926.23",,,422.95,1.47,18.01,0,442.43,192.76,0,0,39.91,675.1,,420.37,393.41,271.91,97.38,0,68.06,"1,251.13","1,926.23",,,96.4,,115.6,0,0,2.44,,2.89,,--,,71.35,--,,10.17,,0.07,192.69,,--,420.37
TTL,TT Ltd.,,,21.5,21.5,46.64,46.64,68.14,,127.28,0,1.23,0,128.52,,107.21,16.37,37.44,0.65,161.68,358.33,,,94.3,0,0,0,94.3,0,0,0,16.31,110.62,,0,75.95,46.17,2.54,8.01,115.04,247.71,358.33,,,28.72,,0,0,0,0,,1.04,,--,,--,--,,0.12,,--,--,,--,--
TTML,Tata Teleservices (Maharashtra) Ltd.,,,"1,954.93","1,954.93","-24,580.25","-24,580.25","-22,625.32",,"9,868.86",0,119.23,2.75,"9,990.84",,"3,090.55",264.37,"6,598.47",55.63,"10,009.02","1,508.98",,,827.51,2.61,29.3,0,859.42,0,0,0,161.89,"1,021.31",,70.23,0,78.22,43.29,0,295.93,487.67,"1,508.98",,,638.18,,0,0,0,47.92,,0.3,,--,,--,--,,57.73,,--,--,,70.23,--
TVSELECT,TVS Electronics Ltd.,,,18.65,18.65,63.14,63.14,81.79,,0,0,3.65,1.3,4.95,,0,60.3,16.24,6.47,83.01,169.75,,,14.11,15.27,0,0,32.11,1.1,0.26,0,30.14,63.61,,15.94,36.96,27.67,8.59,0,16.98,106.14,169.75,,,4.03,,0,0,0,0,,64.85,,--,,1.93,--,,--,,--,1.1,,--,--
TVSSRICHAK,TVS Srichakra Ltd.,,,7.66,7.66,832.94,832.94,840.6,,102.63,29.61,86.75,7.74,226.73,,38.67,287.71,213.3,9.95,549.63,"1,616.96",,,624.03,2.77,42.44,0,689.47,162.9,0,30.39,33.94,916.7,,0,416.1,232.45,7.34,0,44.37,700.26,"1,616.96",,,280.68,,0,0,0,0,,219.39,,--,,--,219.85,,--,,--,162.9,,--,--
TVVISION,TV Vision Ltd.,,,34.94,34.95,-46.67,-46.67,-11.71,,4.18,0,0,1.26,5.44,,0,56.5,109.8,17.87,184.16,177.89,,,0.27,101.98,0,0,102.25,33.12,0,0.65,4.2,140.22,,0,0.99,23.15,1.22,0,12.3,37.67,177.89,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,33.12,,--,--
UBL,United Breweries Ltd.,,,26.44,26.44,"3,553.18","3,553.18","3,579.62",,107.5,0,18.83,1.6,127.93,,142.67,629.04,"1,274.27",91,"2,136.98","5,844.53",,,"1,921.06",20.98,127.99,0,"2,070.03",13.71,34.92,0,404.48,"2,523.14",,0,"1,135.29","1,394.82",468.05,0,323.23,"3,321.39","5,844.53",,,"1,070.24",,0,0,0,0,,164.1,,--,,--,76.8,,--,,3,10.71,,--,--
UCAL,Ucal Ltd.,,,22.11,22.11,327.67,327.67,349.79,,84.68,0,0.54,7.43,92.65,,100.25,134.1,57.54,1.03,292.92,735.36,,,335.25,32.84,2.09,0,370.18,112.33,36.01,2.65,29.72,550.89,,0,53.43,92.9,31.22,2.69,4.24,184.47,735.36,,,57.3,,0,0,0,0,,18.67,,--,,--,6.74,,8.11,,--,--,,--,--
UCOBANK,UCO Bank,,,"9,918.34","9,918.34","2,691.44","7,396.63","10,088.07","20,006.41","205,919.39","15,382.63","9,427.67","253,336.11",,"9,445.41","14,154.83","93,782.95","111,354.54","3,218.23","21,380.14","253,336.11",,"3,087.00","22,012.00",13.74,,11.14,2.6,,"11,351.97",10,"4,389.51",3.94,4.0,,"7,109.67","73,353.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFLEX,Uflex Ltd.,,,72.21,72.21,"2,404.14","2,404.14","2,476.35",,639.46,118.69,49.86,17.81,825.81,,391.1,768.28,437.09,21.1,"1,617.57","4,919.74",,,"1,935.93",29.59,62.49,12.22,"2,048.58",463.14,0,18.75,112.91,"2,643.39",,0,512.43,"1,338.50",200.62,12.4,212.41,"2,276.36","4,919.74",,,"1,495.32",,814.62,0,0,0,,11.28,,--,,752,21.91,,--,,48.26,457.66,,--,--
UGARSUGAR,Ugar Sugar Works Ltd.,,,11.25,11.25,68.15,68.15,79.4,,70.38,9.13,0,3.72,83.23,,439.38,117.47,158.01,14.59,729.45,892.09,,,126.63,0.03,2.6,0.08,129.33,4.21,0,0.04,4.46,138.03,,0,635.11,49.28,6.65,0,63.02,754.06,892.09,,,103.4,,0,0,0,0,,0,,--,,--,--,,4.97,,0.13,4.08,,--,--
UJJIVAN,Ujjivan Financial Services  Ltd.,,,121.66,121.66,"1,647.09","1,647.09","1,803.11",,0,0,1.07,0.1,1.17,,0,0.22,0,0,0.22,"1,804.50",,,0.02,0,0,0,0.02,0,0.03,0,0.92,0.97,,"1,679.65",0,0,123.89,0,0,"1,803.53","1,804.50",,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,"1,679.65"
ULTRACEMCO,UltraTech Cement Ltd.,,,288.65,288.65,"43,020.37","43,020.37","43,352.64",,"10,684.56","5,219.14","1,242.92",329.08,"17,475.70",,"4,230.15","4,380.18","10,470.67",506.76,"19,587.76","80,416.10",,,"39,380.38","6,085.74","1,522.07",0,"46,993.91","6,757.67",0,144.35,"3,527.80","57,423.73",,"10,812.01","3,722.05","2,285.99","1,876.55",897.18,"3,398.59","22,992.37","80,416.10",,,"11,085.77",,0,0,0,0,,"4,022.11",,--,,--,397.21,,--,,"1,147.87","5,609.80",,56.12,"10,755.89"
UMANGDAIRY,Umang Dairies Ltd.,,,11,11,50.88,50.88,61.88,,4.66,8.87,12.28,2.76,28.56,,28.94,23.68,24.23,0.14,76.98,167.42,,,81.03,0.11,0.01,0,81.15,0,0,0,1.19,82.34,,0,64.27,15.01,0.96,0,4.85,85.08,167.42,,,4.67,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
UNICHEMLAB,Unichem Laboratories Ltd.,,,14.08,14.08,"2,675.50","2,675.50","2,697.33",,0,13.7,6.15,30.41,50.27,,0,188.57,168.06,14.83,371.45,"3,119.06",,,846.23,0,567.73,3.53,"1,417.49",283.99,0,0.07,112.13,"1,813.69",,236.43,386.12,360.48,57.59,0.04,264.7,"1,305.37","3,119.06",,,311.26,,0,0,0,0,,178.01,,--,,--,"1,022.39",,11.36,,0.15,283.84,,236.43,--
UNIENTER,Uniphos Enterprises Ltd.,,,13.91,13.91,"2,555.80","2,700.80","2,714.71",,0,56.64,0,0,56.64,,0,0.16,0.1,0,0.26,"2,771.61",,,0,0,0,175.54,175.54,"2,509.20",0,0,26.27,"2,711.00",,40.83,0,0,4.32,14.7,0.76,60.61,"2,771.61",,,33.1,,0,0,0,0,,0,,--,,--,--,,3.5,,"2,508.19",1.01,,--,--
UNITECH,Unitech Ltd.,,,523.26,523.26,"3,338.20","3,338.20","3,861.46",,672.65,7.77,5.35,7,692.78,,"1,242.70",806.94,"10,200.51",0.3,"12,250.45","16,804.69",,,18.19,0.15,0,12,30.42,"1,572.92",0,21.45,1.01,"1,625.80",,0,625.18,479.59,121.43,"4,759.85","9,192.84","15,178.88","16,804.69",,,"1,001.36",,0,0,0,0,,0,,--,,--,--,,316.32,,0.69,"1,572.24",,--,--
UNITEDTEA,United Nilgiri Tea Estates Company Ltd.,,,5.0,5.0,160.55,160.55,165.55,,0.0,1.35,3.00,0.11,4.46,,0.0,2.56,4.52,0.04,7.13,177.14,,,27.42,0.01,1.29,16.47,45.20,87.77,0.0,0.0,0.53,133.50,,13.92,10.42,4.86,9.6,0.0,4.84,43.64,177.14,,,0.01,,0.0,0.0,0.0,0.0,,0.0,,--,,--,--,,4.93,,3.63,4.14,,--,13.92
UPL,UPL Ltd.,,,153,153,"7,633.00","7,633.00","7,786.00",,384,231,89,0,704,,703,"4,317.00","1,615.00",158,"6,793.00","15,283.00",,,"3,881.00","1,717.00",638,0,"6,320.00","1,441.00",0,71,194,"8,026.00",,0,"1,943.00","4,046.00",334,2,932,"7,257.00","15,283.00",,,697,,0,0,0,0,,"3,820.83",,--,,--,"5,760.34",,91.86,,6,"1,435.00",,--,--
UTTAMSUGAR,Uttam Sugar Mills Ltd.,,,38.14,38.14,299.81,299.81,337.95,,177.17,35.78,61.88,14.52,289.35,,502.86,453.94,193.89,2.2,"1,152.89","1,780.19",,,552.47,0.72,126.75,0,679.94,2.51,0,0,7.15,689.6,,0,928.14,48.29,8.94,0,105.22,"1,090.59","1,780.19",,,23.48,,0,0,0,0,,0,,--,,0.34,--,,--,,--,--,,--,--
V2RETAIL,V2 Retail Ltd.,,,34.11,34.11,237.76,237.76,271.86,,305.67,0,0.14,2.74,308.55,,81.71,117.35,11.43,2.17,212.66,793.07,,,97.09,285.39,0,0,387.11,15,23.26,6.47,19.86,451.71,,0,265.36,14.27,15.84,0,45.89,341.36,793.07,,,54.36,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
