Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
FIEMIND,FIEM Industries Ltd.,,,13.16,13.16,634.27,634.27,647.43,,7.52,32.62,23.83,4.66,68.62,,13.66,260.98,58.06,5.45,338.15,"1,054.20",,,506.33,0.84,0.71,0,507.88,3.11,0,0.56,17.51,529.06,,82.89,184.74,174.6,66.88,0.56,15.46,525.14,"1,054.20",,,75.04,,259.22,0,0,3.59,,8.5,,--,,51.56,21.53,,1,,--,3.11,,56.89,26
FILATEX,Filatex India Ltd.,,,45.05,45.05,"1,039.31","1,039.31","1,085.46",,303.68,145.48,27.58,8.96,485.71,,52.8,317.55,77.26,4.51,452.12,"2,023.29",,,"1,246.98",0.65,41.43,0,"1,289.30",0,0,0,14.87,"1,304.18",,0,375.69,145.05,28.83,0.47,169.06,719.12,"2,023.29",,,342.26,,0,0,0,0,,679.92,,--,,420.71,--,,--,,--,--,,--,--
FINCABLES,Finolex Cables Ltd.,,,30.59,30.59,"3,233.20","3,233.20","3,263.79",,0.28,26.14,6.34,9.98,42.74,,0.03,190.05,98.49,5.08,293.65,"3,600.18",,,379.91,0.27,86.77,0,466.95,293.13,0,0,42.84,802.92,,827.32,653.11,177.15,37.94,0,"1,101.74","2,797.26","3,600.18",,,246.35,,0,0,0,0,,202.5,,--,,--,27.6,,29.21,,--,--,,--,827.32
FINEORG,Fine Organics Industries Ltd.,,,15.33,15.33,943.17,943.17,958.5,,25.08,0,0.87,0,25.95,,33.44,151.45,28.18,30.31,243.38,"1,227.82",,,228.73,0.57,14.12,0,243.43,43.11,7.83,1.32,64.7,360.38,,0,201.65,331.59,215.8,0,118.41,867.44,"1,227.82",,,28.49,,0,0,0,0,,443.77,,--,,--,"1,041.12",,10.22,,--,43.11,,--,--
FLEXITUFF,Flexituff Ventures International  Ltd.,,,24.88,24.88,26.59,26.59,51.47,,24.7,0,0.5,5.54,30.74,,599.01,221.26,92.48,0.23,912.98,995.19,,,409.81,22.56,0,0,432.37,0.05,74,0,13.04,519.47,,0,101.05,253.62,12.34,29.18,79.54,475.73,995.19,,,232.87,,0,0,0,0,,12.54,,--,,--,434.38,,--,,--,0,,--,--
FSL,Firstsource Solutions Ltd.,,,696.99,696.99,"1,571.40","1,571.40","2,319.83",,4.24,0,213.62,0,217.85,,7.27,46.6,156.02,0.59,210.48,"2,748.16",,,298.04,14.65,0,0,312.69,"1,220.85",279.16,0,128.92,"1,941.62",,115.19,0,536.87,25.94,0,128.55,806.54,"2,748.16",,,"1,863.89",,0,0,0,0,,16.31,,--,,--,"1,361.82",,--,,--,"1,220.85",,--,115.19
GABRIEL,Gabriel India Ltd.,,,14.36,14.36,752.42,752.42,766.78,,0,14.46,11.11,14.78,40.35,,0,476.22,54.06,15.7,545.97,"1,353.10",,,380.25,3.08,20.34,2.11,405.78,0.64,0,1.05,38.35,445.82,,83.16,209.98,382.4,54.57,0.28,176.89,907.28,"1,353.10",,,76.29,,0,0,0,0,,215.28,,--,,101.11,--,,8.42,,--,0.64,,--,83.16
GAIL,GAIL India Ltd.,,,"4,440.39","4,440.39","51,146.41","51,146.41","55,586.80",,"4,830.09","4,767.28","6,918.32",666.39,"17,182.08",,"1,522.67","5,465.97","5,739.12",843.88,"13,571.64","86,340.52",,,"37,246.31","2,534.68","13,071.31",0,"52,852.30","12,120.92",0,"3,129.72","3,368.80","71,471.74",,0,"3,015.24","7,316.38","2,084.95",99.11,"2,353.10","14,868.78","86,340.52",,,"19,063.48",,0,0,0,0,,"46,843.00",,--,,--,"20,326.00",,"3,664.49",,"18,329.05","6,981.48",,--,--
GALAXYSURF,Galaxy Surfactants Ltd.,,,35.45,35.45,"1,102.24","1,102.24","1,137.69",,62.75,29.05,5.15,7.61,104.56,,186.72,418.98,26.28,5.28,637.26,"1,879.51",,,482.34,5.28,178.18,0,665.8,208.16,0,0.43,37.38,911.77,,0,409.46,474.69,13.95,0.39,69.25,967.74,"1,879.51",,,123.29,,0,0,0,0,,"1,179.64",,--,,--,"1,281.93",,17.72,,--,208.16,,--,--
GALLANTT,Gallantt Ispat Ltd.,,,81.32,81.32,"2,001.80","2,001.80","2,083.12",,98.89,16.34,9.42,5.86,130.51,,287.66,157.58,29.88,0.21,475.33,"2,688.96",,,"1,259.90",192.41,358.71,0,"1,811.03",1.43,0,0,16.39,"1,828.85",,0,331.39,157.03,13.38,4.46,353.84,860.11,"2,688.96",,,37.46,,138.77,0,0,0,,0.01,,--,,--,340.84,,--,,1.43,--,,--,--
GANDHITUBE,Gandhi Special Tubes Ltd.,,,6.08,6.08,141.09,141.09,147.17,,0,6.67,0.31,2.56,9.54,,0,1.37,7.79,0.49,9.65,166.36,,,46.73,0.01,0,0,46.74,38.52,0,0,0.7,85.96,,34.02,23.78,16.69,2.39,0.5,3.03,80.4,166.36,,,3.38,,0,0,0,0,,3.15,,--,,--,2.56,,--,,18.53,22.43,,--,--
GANECOS,Ganesha Ecosphere Ltd.,,,21.83,21.83,562.21,562.21,584.04,,26.25,17.7,4.34,6.77,55.05,,112.54,62.36,41.78,2.74,219.42,858.51,,,265.23,0.92,6.45,0,272.6,105.35,0,38.45,10.75,427.13,,68.88,189.09,116.23,1.48,0.07,55.64,431.38,858.51,,,374.97,,0,0,0,0,,54.77,,--,,108.11,--,,--,,--,--,,--,68.88
GANESHHOUC,Ganesh Housing Corporation Ltd.,,,83.39,83.39,788,788,871.39,,58.66,0,10.43,0,69.09,,40.72,11.97,102.33,0,155.02,"1,095.50",,,191.99,0.02,0,0,192.01,226.58,28.56,0,3.34,450.5,,0,217.66,114.84,6.2,302,4.3,645,"1,095.50",,,179.62,,0,0,0,0,,0,,--,,--,--,,24.34,,--,226.58,,--,--
GARFIBRES,Garware Technical Fibres Ltd.,,,20.62,20.62,975.62,975.62,996.24,,0,33.5,6.35,7.54,47.38,,79.57,206.84,95.32,4.65,386.38,"1,430.01",,,235.67,4.15,0,0,239.82,389.31,0,3.32,15.34,647.79,,178.56,193.25,259.97,38.72,1.94,109.78,782.22,"1,430.01",,,37.84,,106.19,0,0,0,,13.47,,--,,757.33,--,,7,,--,341,,--,178.56
GEECEE,GeeCee Ventures Ltd.,,,20.91,20.91,490.69,490.69,511.6,,0,14.74,0.34,0,15.08,,0,7.68,6.27,0.56,14.52,541.2,,,16.45,0,0,0,16.45,205.99,0,0,1,223.45,,86.86,218.5,1.67,3.7,0.2,6.83,317.75,541.2,,,0.54,,0,0,0,0,,0,,--,,--,--,,11.93,,--,205.99,,--,86.86
GEEKAYWIRE,Geekay Wires Ltd.,,,10.45,10.45,36.88,41.56,52.01,,26.44,3.77,0,0,30.21,,82.14,7.7,27.17,1.22,118.23,200.45,,,45.5,0,0.06,0.15,45.71,0,0,0,1.78,47.49,,0,64.09,61.45,9.85,0.2,17.37,152.96,200.45,,,12.56,,0,0,0,1.47,,31.21,,--,,139.51,--,,--,,--,--,,--,--
GENESYS,Genesys International Corporation Ltd.,,,15.68,15.68,180.64,180.64,196.32,,1.33,0,2.8,5.97,10.1,,10.1,22.67,27.88,2.29,62.94,269.36,,,26.47,1.71,5.99,0,47.15,59.35,27.31,0.24,6.47,140.52,,6,0,49.15,22.22,0.04,51.44,128.84,269.36,,,10.58,,0,0,0,0,,12.56,,--,,--,62.17,,--,,--,59.35,,6,--
GENUSPOWER,Genus Power Infrastructures Ltd.,,,25.75,25.75,929.43,929.43,955.19,,0.78,2.93,12.12,36.1,51.93,,269.17,192.41,31.46,10.25,503.28,"1,510.40",,,153.97,1.53,1.98,0,157.49,105.4,0,36.37,84.3,383.57,,206.68,220.12,557.73,86.7,0,55.6,"1,126.83","1,510.40",,,226.37,,0,0,0,0,,239.23,,--,,31.14,--,,--,,--,--,,--,59.95
GEOJITFSL,Geojit Financial Services Ltd.,,,23.9,23.9,536.82,536.82,562.47,,0,0,14.09,2.02,16.11,,48.25,18.92,559.46,0,626.64,"1,205.22",,,71.45,8.56,0,0.92,80.93,0,5.71,0,25.63,112.27,,16.11,0,123.84,673.33,216.65,63.01,"1,092.95","1,205.22",,,13.37,,0,0,0,0,,1.19,,--,,--,3.02,,10.61,,--,--,,--,15.51
GEPIL,GE Power India Ltd.,,,67.23,67.23,605.69,605.69,672.92,,0,0,77.47,97.93,175.4,,293.6,"1,039.01",918.54,355.12,"2,606.27","3,454.59",,,132.83,0.26,2.31,0,135.4,7.2,109.79,0,198.34,450.73,,0,80.62,"2,394.61",181.72,0,346.91,"3,003.86","3,454.59",,,339.19,,0,0,0,0,,241.83,,--,,--,329.45,,--,,--,7.2,,--,--
GESHIP,Great Eastern Shipping Company Ltd.,,,142.77,142.77,"6,428.66","6,428.66","6,571.43",,"2,970.52",17.46,261.39,28.39,"3,277.76",,459.04,288.31,356.05,15.92,"1,119.32","10,968.51",,,"5,427.03",0.2,22.71,0,"5,450.90","1,688.32",0,0,91.2,"7,230.42",,"1,017.27",139.37,209.31,"2,036.20",0,335.94,"3,738.09","10,968.51",,,105.03,,0,0,0,0,,"2,271.28",,--,,--,"1,990.50",,34.04,,--,"1,688.32",,--,"1,017.27"
GHCL,Gujarat Heavy Chemicals Ltd.,,,95.35,95.35,"2,994.90","2,994.90","3,090.25",,424.6,269.57,12.99,7.62,714.78,,342.85,341.8,490.14,11.47,"1,186.26","4,991.29",,,"2,454.53",14.15,212.98,0,"2,681.66",16.56,0,0,112.02,"2,810.24",,0,941.95,273.66,241.75,8.2,715.49,"2,181.05","4,991.29",,,459.35,,0,0,0,0,,"1,119.10",,--,,--,820.85,,--,,--,--,,--,--
GICHSGFIN,GIC Housing Finance Ltd.,,,53.88,53.88,"1,456.94","1,456.94","1,510.82",,"1,490.55",0,8.41,12.17,"1,511.13",,"8,856.93",12.81,37.41,0,"8,907.15","11,929.10",,,17.11,3.12,0,0,49.37,0,127.14,0,15.68,192.19,,15.16,0,0.22,481.05,"11,205.30",35.18,"11,736.91","11,929.10",,,103.09,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,15.16
GILLANDERS,Gillanders Arbuthnot & Co Ltd.,,,21.34,33.44,230.35,230.35,263.79,,33.51,0,6.06,1.17,40.74,,84.14,64.97,37.5,25.8,212.41,516.94,,,231.83,0.26,3.75,0,235.83,37.35,0,0,14.54,287.72,,1.35,109.93,33.56,3.82,0.09,80.47,229.22,516.94,,,11.37,,0,0,0,0,,2.44,,--,,72.35,--,,11.03,,--,1.73,,--,1.35
GILLETTE,Gillette India Ltd.,,,32.59,32.59,815.69,815.69,861.2,,0,0,0.07,83.27,83.34,,0,544.63,80.55,38.58,663.76,"1,608.30",,,363.04,0,64.95,0,427.99,0,33.06,19.04,175.91,656,,0,373.44,256.38,291.07,3.44,27.97,952.3,"1,608.30",,,"1,138.24",,0,0,0,0,,587.6,,--,,--,175.32,,--,,--,--,,--,--
GINNIFILA,Ginni Filaments Ltd.,,,85.65,85.65,207.06,207.06,292.71,,88.28,29.26,0,11.37,128.92,,236.99,80.12,31.72,6.2,355.04,776.67,,,268.88,0.05,2.63,0,271.55,33.14,0,0,4.31,309,,0,258.03,145.29,9.53,0,54.8,467.66,776.67,,,12.86,,0,0,0,0,,94.93,,--,,--,326.38,,--,,--,33.14,,--,--
GIPCL,Gujarat Industries Power Co. Ltd.,,,151.25,151.25,"2,893.16","2,893.16","3,044.41",,399.87,305.61,22.25,234.94,962.67,,119.45,87.33,128.12,12.36,347.25,"4,403.27",,,"3,051.78",3.74,41.28,0,"3,096.80",148.01,0,0,274.21,"3,519.02",,0,222.55,324.81,284.04,0,52.85,884.24,"4,403.27",,,85.24,,0,0,0,0,,0,,--,,--,--,,--,,125.64,22.38,,--,--
GKWLIMITED,GKW Ltd.,,,5.97,5.97,345.56,"2,288.39","2,294.36",,0,579.9,0.09,0.38,580.37,,0,0.06,10.74,2.13,12.93,"2,887.65",,,"2,549.83",0.02,0.85,0,"2,550.69",201.14,0,0,3.13,"2,754.97",,79.82,0,0,50.37,0,2.49,132.68,"2,887.65",,,2.71,,0,0,0,0,,0,,--,,--,--,,1.64,,201.14,--,,--,64.22
GLAXO,GlaxoSmithKline Pharmaceuticals Ltd.,,,169.41,169.41,"2,508.21","2,508.21","2,677.62",,0,0,9.67,260.96,270.63,,0,546.63,799.75,327.98,"1,674.35","4,622.60",,,294.95,34.5,30.5,1.18,361.13,24.49,112.78,204.6,248.88,951.89,,365.59,512.71,205.24,"2,479.11",0,108.05,"3,670.71","4,622.60",,,365.29,,0,0,0,0,,885.26,,--,,--,52.78,,125.39,,--,24.49,,--,--
GLFL,Gujarat Lease Financing Ltd.,,,27.16,27.16,-31.58,-31.58,-4.42,,10,0,0,0,10,,0,0.03,0.29,0.04,0.36,5.94,,,0.02,0,0,0,0.02,0.01,0,0,0.5,0.53,,0,0,0,5.05,0,0.35,5.4,5.94,,,0,,0,0,0,0,,0,,--,,--,--,,9.95,,--,--,,--,--
GLOBALVECT,Global Vectra Helicorp Ltd.,,,14,14,26.43,26.43,40.43,,37.19,36.04,153.36,9.79,236.38,,18.21,134.46,236.22,3.6,392.48,669.29,,,354.49,0.01,0,0,354.5,0,0,0,126.53,481.04,,0,24.1,33.83,32.07,0,98.26,188.26,669.29,,,91.46,,0,0,0,0,,153.2,,--,,--,202.03,,3.2,,--,--,,--,--
GLOBUSSPR,Globus Spirits Ltd.,,,28.8,28.8,743.5,743.5,772.31,,108.95,88.74,6.75,3.28,207.72,,65.04,138.26,46.46,6.74,256.5,"1,236.53",,,669.06,0.59,98,0,767.65,0,0,0,81.82,849.46,,0,108.49,118.05,76.12,0.03,84.38,387.06,"1,236.53",,,80.85,,0,0,0,0,,0,,--,,26.26,--,,--,,--,0,,--,--
GMBREW,GM Breweries Ltd.,,,18.29,18.29,572.75,572.75,591.04,,0,2.75,0.27,0,3.02,,0,2.82,70.42,0.72,73.97,668.02,,,53.19,0,19.51,83.64,156.35,378.87,0,0,11.29,546.51,,0,31.9,3.11,26.59,0,59.92,121.52,668.02,,,0,,0,0,0,0,,0,,--,,--,--,,8.92,,--,378.87,,--,--
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,,,63.6,63.6,"4,667.54","4,667.54","4,731.14",,0,81.27,55.3,589.94,726.51,,0,209.25,212.92,0,422.17,"5,879.82",,,"1,092.01",328.24,11.6,88.11,"1,531.30",587.06,0,6.38,"2,107.04","4,231.77",,0,89.81,204.92,66.16,3.03,"1,284.13","1,648.05","5,879.82",,,"1,139.95",,0,0,0,0,,0,,--,,--,--,,60.42,,455.88,122.27,,--,--
GMMPFAUDLR,GMM Pfaudler Ltd.,,,2.92,2.92,441.21,441.21,444.62,,100.62,4.51,5.23,0,110.36,,27.25,158.83,121.45,7.16,314.69,869.67,,,202.64,24.59,10.42,0,237.65,171.26,0,0,6.05,414.96,,0.08,230.6,121.01,15.34,0.12,87.56,454.71,869.67,,,25.56,,0,0,0,0,,35.06,,--,,--,109.62,,1.71,,--,171.26,,--,0.08
GNFC,Gujarat Narmada Valley Fert & Chem. Ltd.,,,155.42,155.42,"7,743.42","7,743.42","7,898.84",,0,422.25,643.88,310.24,"1,376.37",,0.07,631.2,682.11,38.03,"1,351.41","10,626.62",,,"3,541.00",19.96,137.72,17.28,"3,715.96","1,156.95",0,660.93,214.99,"5,748.83",,64.81,976.97,625.1,"1,181.94","1,867.15",161.82,"4,877.79","10,626.62",,,834.66,,0,0,0,0,,441.55,,--,,--,93.92,,--,,499.98,721.78,,--,--
GOACARBON,Goa Carbon Ltd.,,,9.15,9.15,105.44,105.44,114.59,,9,2.39,0,0,11.39,,230.78,59.68,9.78,0.74,300.97,426.96,,,22.91,0,3.72,0,26.63,5.42,0,0.71,15.3,48.06,,0,146.9,28.23,179.35,0,24.42,378.9,426.96,,,2.47,,0,0,0,0,,6.47,,--,,--,--,,3.45,,5.42,--,,--,--
GODFRYPHLP,Godfrey Phillips India Ltd.,,,10.4,10.4,"2,713.29","2,713.29","2,723.69",,0,5.21,268.27,23.55,297.03,,29.78,259.15,521.8,14.83,825.57,"3,846.29",,,900.34,13.5,36.44,34,989.35,"1,250.36",0,3.18,44.42,"2,287.30",,468.34,756.41,155.6,36.2,1.73,140.7,"1,558.99","3,846.29",,,95.07,,0,0,0,0,,220,,--,,562,--,,8.68,,--,"1,250.36",,468.34,--
GODREJPROP,Godrej Properties Ltd.,,,138.99,138.99,"9,145.37","9,145.37","9,284.36",,"1,000.00",0,88.61,17.07,"1,105.68",,"4,169.82",383.55,"1,132.33",26.13,"5,711.83","16,101.87",,,122.52,19.53,21.25,34.03,198.12,"1,762.11",94.68,934.99,217.46,"3,207.36",,"3,356.10","2,309.09",146.04,"1,276.24","4,119.57","1,687.47","12,894.51","16,101.87",,,501.27,,0,0,0,0,,49.98,,--,,--,--,,54.24,,--,565.77,,--,"3,356.10"
GOKEX,Gokaldas Exports Ltd.,,,29.49,29.49,680.14,680.14,709.63,,2.38,0,101.7,6.62,110.7,,60.69,117.53,190.23,37.22,405.68,"1,226.01",,,278.89,2.74,0,0,281.63,19.9,11.79,29.5,55.46,398.27,,154.45,432.53,92.17,12.57,0,136.01,827.74,"1,226.01",,,"1,487.88",,0,0,0,0,,298.36,,--,,--,"1,602.18",,--,,--,--,,154.45,--
GOKULAGRO,Gokul Agro Resources Ltd.,,,28.61,28.61,377.93,377.93,406.54,,81.11,12.05,14.58,1.85,109.58,,131.69,722.4,47.85,0.89,902.82,"1,418.95",,,263.63,0.08,16.99,0,280.69,9.31,0,0,47.96,337.96,,1.02,588.49,204.63,173.66,32.23,80.97,"1,080.99","1,418.95",,,480.88,,"7,491.59",0.11,0.11,0,,91.14,,--,,963.18,--,,--,,--,9.31,,--,1.02
GOLDTECH,AION-TECH SOLUTIONS Ltd.,,,34.58,34.58,20.28,20.28,54.86,,0,0,3.2,1.26,4.46,,3.73,7.77,2.22,0.11,13.82,73.14,,,10,0,0,0,10,9.28,0.67,0.14,0,20.09,,0,0,14.19,31.99,0.54,6.34,53.05,73.14,,,112,,0,0,0,0,,18.16,,--,,--,11.1,,--,,--,9.28,,--,--
GOODLUCK,Good Luck India Ltd.,,,5.2,5.2,460.73,460.73,465.93,,117.41,32.62,0,5.21,155.24,,421.93,103.19,102.63,4.54,632.29,"1,253.46",,,361.69,0,30.59,0,392.27,0.9,0,0,6.56,399.74,,0,428.07,283.11,13.15,0,129.38,853.72,"1,253.46",,,118.46,,0,17.68,17.68,0,,11.49,,--,,993.12,--,,1.67,,--,0.81,,--,--
GPPL,Gujarat Pipavav Port Ltd.,,,483.44,483.44,"1,548.98","1,548.98","2,032.42",,0,145.08,91.27,0,236.35,,0,44.46,187.7,20.8,252.96,"2,521.74",,,"1,406.90",1.32,49.03,0,"1,457.25",83,0,0,43.31,"1,583.55",,0,10.18,52,855.78,0.63,19.59,938.18,"2,521.74",,,488.43,,0,0,0,0,,18.08,,--,,--,203.14,,--,,--,--,,--,--
GPTINFRA,GPT Infraprojects Ltd.,,,29.09,29.09,196.18,196.18,225.26,,43.12,1.53,38.98,5.08,88.72,,200.17,115.52,39.17,2.25,357.11,671.1,,,75.91,0.04,1.5,0,77.45,38.83,0,4.02,58.16,178.46,,0,81.56,59.16,19.87,1.53,330.53,492.64,671.1,,,34.79,,0,0,0,0,,3.77,,--,,--,2.99,,20.4,,--,38.83,,--,--
GRANULES,Granules India Ltd.,,,24.8,24.8,"2,493.62","2,493.62","2,530.66",,233.7,30.07,8.28,28.31,300.36,,813.52,606.8,98.44,22.83,"1,541.60","4,372.62",,,"1,110.30",60.53,194.15,0,"1,381.36",596.53,0,13.03,51.05,"2,041.97",,0,590.74,"1,210.43",355.08,0.28,174.11,"2,330.65","4,372.62",,,220.55,,0,0,0,0,,"103,838.87",,--,,--,"2,792.40",,--,,0.01,596.53,,--,--
GRAPHITE,Graphite India Ltd.,,,39.08,39.08,"4,447.86","4,447.86","4,486.94",,0,110.07,0,0,110.07,,343.74,417.8,274.92,34.86,"1,071.32","5,668.33",,,533.78,0.37,142,0,676.15,812,0,1.07,146.59,"1,635.81",,"1,503.35","1,470.60",537.67,103.98,0.82,416.1,"4,032.52","5,668.33",,,409.86,,0,0,0,0,,891.57,,--,,--,939.38,,--,,--,812,,--,"1,503.35"
GRASIM,Grasim Industries Ltd.,,,131.66,131.66,"48,413.30","48,413.30","48,615.78",,"3,034.49","1,841.38",130.4,54.87,"5,061.14",,"1,086.28","4,650.73","2,935.23",287.05,"8,959.29","62,636.22",,,"13,958.74",898.96,"1,740.14",0,"16,600.49","33,941.79",0,9.14,577.01,"51,128.43",,"4,748.98","3,940.84","1,690.42",225.33,26.44,875.78,"11,507.79","62,636.22",,,"19,902.27",,0,0,0,0,,"8,764.83",,--,,--,"3,107.21",,29.53,,"11,319.62",766.61,,351.93,"4,397.05"
GRAVITA,Gravita India Ltd.,,,13.81,13.81,194.08,194.08,207.89,,106.6,0.91,7.3,4.15,118.96,,211.97,95.76,123.02,0.86,431.61,758.46,,,139.35,0.2,15.1,0,154.65,9.33,0,11.7,6.99,182.67,,0.05,358.47,101.23,6.54,11.7,97.8,575.79,758.46,,,67.92,,0,0,0,0,,"113,746.39",,--,,--,"95,678.55",,3.34,,--,9.33,,--,0.05
GREENPOWER,Orient Green Power Company Ltd.,,,750.72,750.72,-16.52,-16.52,734.2,,284.12,0,2.5,0.18,286.8,,5.52,1.9,1.58,0.05,9.05,"1,030.05",,,0,0.03,0,0,0.03,667.72,0,351.94,4.14,"1,023.83",,0,0,2.43,0.27,0,3.52,6.22,"1,030.05",,,19.33,,0,0,0,0,,0,,--,,--,--,,23.53,,--,667.72,,--,--
GRINDWELL,Grindwell Norton Ltd.,,,55.36,55.36,"1,504.33","1,507.68","1,563.04",,0,15.5,7.21,26.78,49.49,,2.15,320.61,124.46,27.19,474.41,"2,086.94",,,355.63,9.99,66.04,0,432.53,221.86,0,3.9,73.56,731.85,,330.25,437.37,236.28,267.88,0.67,82.63,"1,355.09","2,086.94",,,77.29,,0,0,0,0,,630.88,,--,,--,356.08,,51.14,,--,221.86,,--,330.25
GROBTEA,The Grob Tea Company Ltd.,,,1.16,1.16,77.25,77.25,78.41,,0.25,0,1.87,0.93,3.05,,2.88,2.34,10.63,1.23,17.08,98.54,,,33.95,0,5.84,0,39.79,5.06,1.71,0,1.52,48.08,,0.23,13.57,1.8,14.6,8.13,12.12,50.46,98.54,,,1.88,,0,0,0,0,,0,,--,,--,--,,--,,5.05,0,,--,--
GRPLTD,GRP Ltd.,,,1.33,1.33,138.9,138.9,140.24,,29.91,13.9,0.55,2.37,46.74,,69.3,26.45,16.89,0.82,113.45,300.42,,,118.8,0.1,0.14,1.03,120.06,6.65,0,0,4.37,131.08,,16.27,53.13,85.57,0.41,0,13.96,169.34,300.42,,,11.59,,0,0,0,0,,24.46,,--,,214.1,--,,0.25,,--,6.65,,--,--
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,,,114.55,114.55,"1,143.34","1,143.34","1,257.89",,0,10.78,17.92,89.07,117.78,,1.47,411.69,"5,680.70",166.06,"6,259.92","7,635.59",,,494.57,6.09,9.66,0,510.31,0,0,0,"1,295.31","1,805.63",,196.68,"1,172.27",154.94,"2,557.74",0,"1,748.33","5,829.96","7,635.59",,,"4,669.58",,0,0,0,0,,0,,--,,--,--,,--,,--,0,,--,196.68
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,,,79.7,79.7,"11,589.01","11,589.01","11,668.70",,0,602.79,0,372.41,975.2,,2.82,790.86,394.61,142.75,"1,331.04","13,974.95",,,"2,673.05",1.17,157.43,0,"2,831.65","6,265.06",0,0,400.88,"9,497.59",,0,"1,298.86","1,069.11",315.81,231.57,"1,562.01","4,477.36","13,974.95",,,"1,078.58",,"2,006.98",263.13,263.13,0,,19.63,,--,,190.48,--,,31.24,,"5,315.04",950.02,,--,--
GSS,GSS Infotech Ltd.,,,16.94,16.94,97.39,97.39,121.82,,0,0,0,0.02,0.02,,0,1.3,17.18,0.15,18.63,140.46,,,0.18,0.01,0,0,0.19,89.11,0.19,0,0.35,89.84,,0,0,4.64,4.25,0,41.73,50.63,140.46,,,1.23,,0,0,0,0,,0,,--,,18.2,--,,7.99,,--,89.11,,--,--
GTL,GTL Ltd.,,,157.3,372.48,"-7,017.29","-7,017.29","-6,644.81",,0,0,1.69,1.26,2.95,,"5,874.95",11.06,403.5,0.13,"6,289.64",218.7,,,70.71,0.6,0,2.9,74.21,0,0,0,0.59,74.8,,0,0,19.58,11.03,19.91,93.38,143.9,218.7,,,"8,202.46",,0,0,0,0,,0.51,,--,,--,--,,--,,--,--,,--,--
GTLINFRA,GTL Infrastructure Ltd.,,,"12,623.33","12,623.33","-15,663.04","-15,663.04","-3,039.71",,0,0,596.4,61.56,657.96,,"4,029.77",29.88,"3,526.65",55.86,"7,642.16","5,554.58",,,"4,525.11",0.03,0,31.01,"4,556.15",0,0,0,192.93,"4,749.08",,65.29,4.69,86.47,489.89,0,159.16,805.5,"5,554.58",,,"2,204.14",,0,0,0,0,,0.21,,--,,--,--,,--,,--,--,,--,65.29
GTPL,GTPL Hathway Ltd.,,,112.46,112.46,733.1,733.1,845.57,,30,0,14.54,5.91,50.45,,59.62,319.76,253.81,0.16,633.34,"1,529.36",,,539.02,114.19,9.93,0,663.13,202.35,29.33,167.05,48.58,"1,110.44",,0,12.82,231.14,61.93,0.09,112.93,418.92,"1,529.36",,,133.86,,0,0,0,0,,19.52,,--,,--,--,,95.95,,--,202.35,,--,--
GUJAPOLLO,Gujarat Apollo Industries Ltd.,,,11.8,11.8,220.4,220.4,232.2,,0.87,1.6,0,0,2.48,,8.63,7.9,4.78,0.29,21.6,256.28,,,32.49,0.14,0,1.73,34.35,54.95,0,0,4.71,94.01,,0,20.15,2.91,0.79,134.81,3.61,162.27,256.28,,,2.8,,0.23,0,0,0,,0.04,,--,,9.66,--,,9.55,,--,--,,--,--
